Date,xom,cvx,rydaf,ptr,tte,cop,eqnr,bp,enb,pbr
1982-03-11,0.7352235317230225,1.704201102256775,,,,0.6025344729423523,,1.1790539026260376,,
1982-03-12,0.7289389967918396,1.704201102256775,,,,0.6161662340164185,,1.1703203916549683,,
1982-03-15,0.7383651733398438,1.784087061882019,,,,0.6543358564376831,,1.2008886337280273,,
1982-03-16,0.7320809364318848,1.7641152143478394,,,,0.6434302926063538,,1.2052552700042725,,
1982-03-17,0.7289389967918396,1.7374876737594604,,,,0.6216191649436951,,1.1615869998931885,,
1982-03-18,0.7320809364318848,1.7707716226577759,,,,0.6270718574523926,,1.1615869998931885,,
1982-03-19,0.7226553559303284,1.7441431283950806,,,,0.6325247287750244,,1.157219409942627,,
1982-03-22,0.7257972359657288,1.7707716226577759,,,,0.6379773020744324,,1.1921555995941162,,
1982-03-23,0.7226553559303284,1.7907435894012451,,,,0.6297983527183533,,1.1965214014053345,,
1982-03-24,0.7226553559303284,1.7308303117752075,,,,0.6434302926063538,,1.1834213733673096,,
1982-03-25,0.7257972359657288,1.704201102256775,,,,0.6325247287750244,,1.1703203916549683,,
1982-03-26,0.7100875377655029,1.6709164381027222,,,,0.6407039761543274,,1.135386347770691,,
1982-03-29,0.7100875377655029,1.6642600297927856,,,,0.6597887873649597,,1.1528527736663818,,
1982-03-30,0.7132294178009033,1.6442877054214478,,,,0.6597887873649597,,1.1441199779510498,,
1982-03-31,0.7069454193115234,1.630974531173706,,,,0.6734209060668945,,1.135386347770691,,
1982-04-01,0.7163709402084351,1.677574872970581,,,,0.6897789239883423,,1.1834213733673096,,
1982-04-02,0.7226553559303284,1.7241723537445068,,,,0.711590051651001,,1.2314565181732178,,
1982-04-05,0.7132294178009033,1.6975451707839966,,,,0.7061377167701721,,1.2445563077926636,,
1982-04-06,0.7132294178009033,1.7374876737594604,,,,0.7034111618995667,,1.2576580047607422,,
1982-04-07,0.7163709402084351,1.7175155878067017,,,,0.6952320337295532,,1.2401902675628662,,
1982-04-08,0.7163709402084351,1.7175155878067017,,,,0.7088635563850403,,1.253291130065918,,
1982-04-12,0.7163709402084351,1.677574872970581,,,,0.6897789239883423,,1.2358242273330688,,
1982-04-13,0.7163709402084351,1.6442877054214478,,,,0.6706939935684204,,1.2008886337280273,,
1982-04-14,0.7100875377655029,1.630974531173706,,,,0.6816000938415527,,1.1877875328063965,,
1982-04-15,0.7100875377655029,1.6442877054214478,,,,0.6979583501815796,,1.2008886337280273,,
1982-04-16,0.7100875377655029,1.6243176460266113,,,,0.6925055980682373,,1.2139893770217896,,
1982-04-19,0.7069454193115234,1.6176605224609375,,,,0.6652414798736572,,1.209622859954834,,
1982-04-20,0.7038035988807678,1.591031551361084,,,,0.6597887873649597,,1.1746869087219238,,
1982-04-21,0.6975197196006775,1.5644038915634155,,,,0.6706939935684204,,1.157219409942627,,
1982-04-22,0.7069454193115234,1.6243176460266113,,,,0.6925055980682373,,1.2052552700042725,,
1982-04-23,0.7226553559303284,1.7108584642410278,,,,0.7088635563850403,,1.2401902675628662,,
1982-04-26,0.7163709402084351,1.6975451707839966,,,,0.6952320337295532,,1.2401902675628662,,
1982-04-27,0.7132294178009033,1.637631893157959,,,,0.6979583501815796,,1.2227225303649902,,
1982-04-28,0.7163709402084351,1.604346752166748,,,,0.6897789239883423,,1.2008886337280273,,
1982-04-29,0.7132294178009033,1.5777180194854736,,,,0.6788735389709473,,1.1834213733673096,,
1982-04-30,0.7100875377655029,1.591031551361084,,,,0.6870527863502502,,1.209622859954834,,
1982-05-03,0.7132294178009033,1.637631893157959,,,,0.682612419128418,,1.209622859954834,,
1982-05-04,0.7195137143135071,1.6176605224609375,,,,0.679838240146637,,1.2008886337280273,,
1982-05-05,0.7226553559303284,1.6576014757156372,,,,0.6937123537063599,,1.2314565181732178,,
1982-05-06,0.7415074706077576,1.7175155878067017,,,,0.7214605808258057,,1.2576580047607422,,
1982-05-07,0.7479548454284668,1.8639711141586304,,,,0.738109827041626,,1.3100601434707642,,
1982-05-10,0.751179039478302,1.843999981880188,,,,0.7297850251197815,,1.2976175546646118,,
1982-05-11,0.7608510255813599,1.850656270980835,,,,0.7436591386795044,,1.3509443998336792,,
1982-05-12,0.7576268315315247,1.8240292072296143,,,,0.7325602173805237,,1.3509443998336792,,
1982-05-13,0.7479548454284668,1.8306853771209717,,,,0.7242352366447449,,1.3331689834594727,,
1982-05-14,0.7479548454284668,1.837342381477356,,,,0.7103615999221802,,1.3553881645202637,,
1982-05-17,0.7415072321891785,1.7907435894012451,,,,0.7048118114471436,,1.328723669052124,,
1982-05-18,0.731835126876831,1.784087061882019,,,,0.6909372806549072,,1.3153927326202393,,
1982-05-19,0.731835126876831,1.7308303117752075,,,,0.6909372806549072,,1.293172836303711,,
1982-05-20,0.7286116480827332,1.704201102256775,,,,0.6937123537063599,,1.2976175546646118,,
1982-05-21,0.731835126876831,1.7574573755264282,,,,0.682612419128418,,1.3153927326202393,,
1982-05-24,0.7286116480827332,1.704201102256775,,,,0.6937123537063599,,1.2976175546646118,,
1982-05-25,0.7286116480827332,1.804057002067566,,,,0.7048118114471436,,1.3331689834594727,,
1982-05-26,0.7189395427703857,1.784087061882019,,,,0.6909372806549072,,1.3153927326202393,,
1982-05-27,0.7253875732421875,1.7774300575256348,,,,0.679838240146637,,1.3020614385604858,,
1982-05-28,0.7221640944480896,1.7641152143478394,,,,0.6742886304855347,,1.3153927326202393,,
1982-06-01,0.7221640944480896,1.804057002067566,,,,0.6881622672080994,,1.3153927326202393,,
1982-06-02,0.7221640944480896,1.804057002067566,,,,0.6937123537063599,,1.3198367357254028,,
1982-06-03,0.7286116480827332,1.804057002067566,,,,0.6992621421813965,,1.3153927326202393,,
1982-06-04,0.7189395427703857,1.7907435894012451,,,,0.6881622672080994,,1.2976175546646118,,
1982-06-07,0.7189395427703857,1.7774300575256348,,,,0.7020367383956909,,1.3020614385604858,,
1982-06-08,0.7189395427703857,1.7707716226577759,,,,0.7020367383956909,,1.3198367357254028,,
1982-06-09,0.7189395427703857,1.7308303117752075,,,,0.6992621421813965,,1.3331689834594727,,
1982-06-10,0.7221640944480896,1.7308303117752075,,,,0.7103615999221802,,1.3509443998336792,,
1982-06-11,0.7253875732421875,1.7641152143478394,,,,0.7103615999221802,,1.3331689834594727,,
1982-06-14,0.7157158851623535,1.7374876737594604,,,,0.6909372806549072,,1.3153927326202393,,
1982-06-15,0.7092674374580383,1.704201102256775,,,,0.67706298828125,,1.293172836303711,,
1982-06-16,0.6995959877967834,1.604346752166748,,,,0.660414457321167,,1.208739995956421,,
1982-06-17,0.6995959877967834,1.591031551361084,,,,0.6437650918960571,,1.1820762157440186,,
1982-06-18,0.7028200030326843,1.5976885557174683,,,,0.6493145227432251,,1.186519742012024,,
1982-06-21,0.7028200030326843,1.5644038915634155,,,,0.6548643708229065,,1.1509692668914795,,
1982-06-22,0.7028200030326843,1.557746410369873,,,,0.638215184211731,,1.1287490129470825,,
1982-06-23,0.7092674374580383,1.6110033988952637,,,,0.6493145227432251,,1.1643006801605225,,
1982-06-24,0.7060437202453613,1.5843744277954102,,,,0.6715137958526611,,1.186519742012024,,
1982-06-25,0.7060437202453613,1.5644038915634155,,,,0.6881622672080994,,1.1909642219543457,,
1982-06-28,0.712491512298584,1.591031551361084,,,,0.6937123537063599,,1.195407509803772,,
1982-06-29,0.7221640944480896,1.5777180194854736,,,,0.6992621421813965,,1.1287490129470825,,
1982-06-30,0.7157158851623535,1.5311189889907837,,,,0.660414457321167,,1.1198619604110718,,
1982-07-01,0.7028200030326843,1.4978331327438354,,,,0.6687381267547607,,1.102085828781128,,
1982-07-02,0.6995959877967834,1.4845194816589355,,,,0.679838240146637,,1.0931980609893799,,
1982-07-06,0.6931479573249817,1.4845194816589355,,,,0.6715137958526611,,1.0398719310760498,,
1982-07-07,0.6963719725608826,1.491176724433899,,,,0.6715137958526611,,1.0309836864471436,,
1982-07-08,0.6867002248764038,1.491176724433899,,,,0.6631890535354614,,1.0309836864471436,,
1982-07-09,0.6931479573249817,1.4845194816589355,,,,0.6576390266418457,,1.0265400409698486,,
1982-07-12,0.6834760904312134,1.4179490804672241,,,,0.6271158456802368,,0.9865440726280212,,
1982-07-13,0.6834760904312134,1.3979783058166504,,,,0.6271158456802368,,1.0220962762832642,,
1982-07-14,0.6834760904312134,1.4712051153182983,,,,0.6576390266418457,,1.079865574836731,,
1982-07-15,0.6867002248764038,1.477862000465393,,,,0.6493145227432251,,1.0931980609893799,,
1982-07-16,0.6931479573249817,1.4978331327438354,,,,0.6409901976585388,,1.0931980609893799,,
1982-07-19,0.6867002248764038,1.504490613937378,,,,0.6243410110473633,,1.0443153381347656,,
1982-07-20,0.6867002248764038,1.4112919569015503,,,,0.6160169243812561,,1.0398719310760498,,
1982-07-21,0.6867002248764038,1.4379197359085083,,,,0.6132417917251587,,1.0265400409698486,,
1982-07-22,0.6963719725608826,1.4179490804672241,,,,0.621566116809845,,1.0309836864471436,,
1982-07-23,0.6834760904312134,1.4445768594741821,,,,0.6132417917251587,,1.0398719310760498,,
1982-07-26,0.6899240612983704,1.4578912258148193,,,,0.6104665994644165,,1.0220962762832642,,
1982-07-27,0.6867002248764038,1.4112919569015503,,,,0.5882675051689148,,0.9998763799667358,,
1982-07-28,0.6770281791687012,1.3846639394760132,,,,0.5716192722320557,,0.99543297290802,,
1982-07-29,0.6770281791687012,1.35137939453125,,,,0.5827181935310364,,0.99543297290802,,
1982-07-30,0.6705803871154785,1.3447210788726807,,,,0.5716192722320557,,0.99543297290802,,
1982-08-02,0.6867002248764038,1.3380645513534546,,,,0.586929976940155,,1.0265400409698486,,
1982-08-03,0.6834760904312134,1.2981220483779907,,,,0.5670821666717529,,0.99543297290802,,
1982-08-04,0.6738042831420898,1.2848092317581177,,,,0.5585760474205017,,1.0087634325027466,,
1982-08-05,0.6770281791687012,1.2914650440216064,,,,0.5727528929710388,,0.9998763799667358,,
1982-08-06,0.6770281791687012,1.2848092317581177,,,,0.5557405352592468,,0.9909888505935669,,
1982-08-09,0.6770280599594116,1.3047794103622437,,,,0.5529050230979919,,1.0100983381271362,,
1982-08-10,0.6737093329429626,1.311436414718628,,,,0.5472343564033508,,1.0009987354278564,,
1982-08-11,0.6703906059265137,1.3314083814620972,,,,0.5529050230979919,,1.0146484375,,
1982-08-12,0.6637530326843262,1.3314083814620972,,,,0.5472343564033508,,1.0373990535736084,,
1982-08-13,0.6737093329429626,1.3580353260040283,,,,0.5614115595817566,,1.0783487558364868,,
1982-08-16,0.6703906059265137,1.3380645513534546,,,,0.5443994402885437,,1.055598497390747,,
1982-08-17,0.7102159261703491,1.3913203477859497,,,,0.5670821666717529,,1.0646989345550537,,
1982-08-18,0.7135346531867981,1.3846639394760132,,,,0.5387281179428101,,1.005548357963562,,
1982-08-19,0.7201722860336304,1.36469304561615,,,,0.5472343564033508,,1.019199013710022,,
1982-08-20,0.7268096804618835,1.4179490804672241,,,,0.569917619228363,,1.0692484378814697,,
