,date,XOM,CVX,SHEL,TTE,COP,EQNR,BP,ENB,PTR,PBR
2538,1972-03-06,0.2344435155391693,0.604526937007904,,,,,0.2889019548892975,,,
2539,1972-03-07,0.23600909113883972,0.6007252335548401,,,,,0.2847149074077606,,,
2540,1972-03-08,0.2399231344461441,0.6057947278022766,,,,,0.28304001688957214,,,
2541,1972-03-09,0.2399231344461441,0.607062041759491,,,,,0.283877432346344,,,
2542,1972-03-10,0.23600909113883972,0.6057947278022766,,,,,0.2822028696537018,,,
2543,1972-03-13,0.23092111945152283,0.6007252335548401,,,,,0.2750847637653351,,,
2544,1972-03-14,0.23366089165210724,0.6019926071166992,,,,,0.2771783471107483,,,
2545,1972-03-15,0.23092111945152283,0.607062041759491,,,,,0.2788532078266144,,,
2546,1972-03-16,0.23092111945152283,0.6007252335548401,,,,,0.2788532078266144,,,
2547,1972-03-17,0.2313123643398285,0.6007252335548401,,,,,0.2801092267036438,,,
2548,1972-03-20,0.23013830184936523,0.5969231724739075,,,,,0.2796905040740967,,,
2549,1972-03-21,0.22896404564380646,0.5931207537651062,,,,,0.2763408422470093,,,
2550,1972-03-22,0.22622428834438324,0.5905861258506775,,,,,0.27801576256752014,,,
2551,1972-03-23,0.22779004275798798,0.5867840647697449,,,,,0.2801092267036438,,,
2552,1972-03-24,0.22465871274471283,0.5842493772506714,,,,,0.2792717516422272,,,
2553,1972-03-27,0.22152763605117798,0.5829819440841675,,,,,0.2771783471107483,,,
2554,1972-03-28,0.2191791981458664,0.5677738785743713,,,,,0.27550339698791504,,,
2555,1972-03-29,0.21643956005573273,0.5525656938552856,,,,,0.27215397357940674,,,
2556,1972-03-30,0.21996210515499115,0.5627045631408691,,,,,0.2679669260978699,,,
2557,1972-04-03,0.22113624215126038,0.5677738785743713,,,,,0.2713164687156677,,,
2558,1972-04-04,0.2227017730474472,0.5677738785743713,,,,,0.2713164687156677,,,
2559,1972-04-05,0.22231045365333557,0.5741106271743774,,,,,0.2717353403568268,,,
2560,1972-04-06,0.22152763605117798,0.5753780007362366,,,,,0.2763408422470093,,,
2561,1972-04-07,0.22152763605117798,0.5753780007362366,,,,,0.2796905040740967,,,
2562,1972-04-10,0.22113624215126038,0.5677738785743713,,,,,0.28304001688957214,,,
2563,1972-04-11,0.2227017730474472,0.5652390718460083,,,,,0.28638961911201477,,,
2564,1972-04-12,0.2227017730474472,0.5639719367027283,,,,,0.2914142608642578,,,
2565,1972-04-13,0.22191907465457916,0.5627045631408691,,,,,0.28932052850723267,,,
2566,1972-04-14,0.2227017730474472,0.5665063858032227,,,,,0.28973934054374695,,,
2567,1972-04-17,0.22191907465457916,0.5690412521362305,,,,,0.2905767858028412,,,
