Date,enb
2006-11-21,7.992890357971191
2006-11-22,7.995173931121826
2006-11-24,8.070643424987793
2006-11-27,8.061494827270508
2006-11-28,8.123242378234863
2006-11-29,8.066071510314941
2006-11-30,8.068357467651367
2006-12-01,7.958583354949951
2006-12-04,8.084367752075195
2006-12-05,8.118673324584961
2006-12-06,8.100374221801758
2006-12-07,8.157548904418945
2006-12-08,8.171268463134766
2006-12-11,8.102662086486816
2006-12-12,8.171268463134766
2006-12-13,8.061494827270508
2006-12-14,7.992890357971191
2006-12-15,7.903696537017822
2006-12-18,7.857958793640137
2006-12-19,7.8625335693359375
2006-12-20,7.912843704223633
2006-12-21,7.851096153259277
2006-12-22,7.79849910736084
2006-12-26,7.773342609405518
2006-12-27,7.807645320892334
2006-12-28,7.921992301940918
2006-12-29,7.8671064376831055
2007-01-03,7.9357123374938965
2007-01-04,7.9334306716918945
2007-01-05,7.743612289428711
2007-01-08,7.729889869689941
2007-01-09,7.684149742126465
2007-01-10,7.693295001983643
2007-01-11,7.668142318725586
2007-01-12,7.693295001983643
2007-01-16,7.608680725097656
2007-01-17,7.503483772277832
2007-01-18,7.466889381408691
2007-01-19,7.4783220291137695
2007-01-22,7.41657829284668
2007-01-23,7.453167915344238
2007-01-24,7.44859504699707
2007-01-25,7.428008079528809
2007-01-26,7.496617317199707
2007-01-29,7.446305751800537
2007-01-30,7.471462726593018
2007-01-31,7.363976001739502
2007-02-01,7.473748683929443
2007-02-02,7.35711669921875
2007-02-05,7.354830265045166
2007-02-06,7.3296709060668945
2007-02-07,7.30222749710083
2007-02-08,7.386845111846924
2007-02-09,7.455453872680664
2007-02-12,7.462316989898682
2007-02-13,7.580427169799805
2007-02-14,7.582733631134033
2007-02-15,7.559675693511963
2007-02-16,7.5435404777526855
2007-02-20,7.515870571136475
2007-02-21,7.550455093383789
2007-02-22,7.495121955871582
2007-02-23,7.52739953994751
2007-02-26,7.566590309143066
2007-02-27,7.36370849609375
2007-02-28,7.31529426574707
2007-03-01,7.423651695251465
2007-03-02,7.2807159423828125
2007-03-05,7.130857944488525
2007-03-06,7.250741004943848
2007-03-07,7.264575481414795
2007-03-08,7.317601680755615
2007-03-09,7.432875633239746
2007-03-12,7.465150833129883
2007-03-13,7.349874973297119
