Date,rydaf
2011-09-26,17.06233024597168
2011-09-27,17.563343048095703
2011-09-28,17.201496124267578
2011-09-29,17.413040161132812
2011-09-30,17.240467071533203
2011-10-03,16.561317443847656
2011-10-04,16.78399085998535
2011-10-05,17.307273864746094
2011-10-06,17.529949188232422
2011-10-07,17.980859756469727
2011-10-10,18.37053680419922
2011-10-11,18.481870651245117
2011-10-12,18.871551513671875
2011-10-13,18.676713943481445
2011-10-14,19.305761337280273
2011-10-17,19.099790573120117
2011-10-18,19.3725643157959
2011-10-19,19.400402069091797
2011-10-20,19.456058502197266
2011-10-21,19.98491668701172
2011-10-24,19.98491668701172
2011-10-25,19.762235641479492
2011-10-26,20.068418502807617
2011-10-27,20.34676170349121
2011-10-28,20.263261795043945
2011-10-31,19.745540618896484
2011-11-01,19.289060592651367
2011-11-02,19.52573585510254
2011-11-03,20.03289794921875
2011-11-04,19.694786071777344
2011-11-07,19.77368927001953
2011-11-08,20.342830657958984
2011-11-09,19.356679916381836
2011-11-10,19.553911209106445
2011-11-11,19.863847732543945
2011-11-14,19.779315948486328
2011-11-15,19.9483699798584
2011-11-16,19.694786071777344
2011-11-17,19.722963333129883
2011-11-18,19.469383239746094
2011-11-21,19.215805053710938
2011-11-22,18.91150665283203
2011-11-23,18.57903480529785
2011-11-25,18.31418228149414
2011-11-28,18.922779083251953
2011-11-29,18.922779083251953
2011-11-30,19.60462760925293
2011-12-01,19.63844108581543
2011-12-02,19.63844108581543
2011-12-05,19.63844108581543
2011-12-06,19.88638687133789
2011-12-07,19.88638687133789
2011-12-08,19.722963333129883
2011-12-09,20.17377471923828
2011-12-12,19.68915557861328
2011-12-13,20.07234001159668
2011-12-14,19.553911209106445
2011-12-15,19.880754470825195
2011-12-16,19.863847732543945
2011-12-19,19.63844108581543
2011-12-20,19.97654914855957
2011-12-21,20.325929641723633
2011-12-22,20.5682373046875
2011-12-23,20.42736053466797
2011-12-27,20.438627243041992
2011-12-28,20.23012924194336
2011-12-29,20.23012924194336
2011-12-30,20.630220413208008
2012-01-03,20.866899490356445
2012-01-04,20.765466690063477
2012-01-05,20.438627243041992
2012-01-06,20.438627243041992
2012-01-09,20.878170013427734
2012-01-10,21.01905059814453
2012-01-11,20.258298873901367
2012-01-12,19.779315948486328
2012-01-13,19.779315948486328
2012-01-17,19.751144409179688
2012-01-18,19.74550437927246
2012-01-19,19.89202308654785
2012-01-20,19.722963333129883
2012-01-23,20.258298873901367
2012-01-24,20.252670288085938
2012-01-25,20.252670288085938
2012-01-26,20.196321487426758
2012-01-27,19.965274810791016
2012-01-30,19.954002380371094
2012-01-31,20.089256286621094
2012-02-01,20.117422103881836
2012-02-02,20.12869644165039
2012-02-03,20.320293426513672
2012-02-06,20.17377471923828
2012-02-07,20.500614166259766
2012-02-08,20.5682373046875
2012-02-09,20.5682373046875
2012-02-10,20.382278442382812
2012-02-13,20.404817581176758
2012-02-14,20.455533981323242
2012-02-15,20.637971878051758
2012-02-16,20.751989364624023
2012-02-17,20.723485946655273
2012-02-21,20.871713638305664
