,date,open,high,low,close,volume,dividends,splits
694,2010-01-29,4520.64013671875,4599.22998046875,4430.669921875,4456.35009765625,0,0,0
695,2010-02-01,4456.35009765625,4592.33984375,4456.35009765625,4589.0400390625,0,0,0
696,2010-02-02,4589.0498046875,4662.31982421875,4577.919921875,4656.47021484375,0,0,0
697,2010-02-03,4656.4501953125,4674.83984375,4604.580078125,4619.35986328125,0,0,0
698,2010-02-04,4619.35986328125,4619.35986328125,4429.52978515625,4434.18994140625,0,0,0
699,2010-02-05,4434.18994140625,4446.64013671875,4307.35986328125,4425.6201171875,0,0,0
700,2010-02-08,4425.6201171875,4476.240234375,4387.47021484375,4389.56005859375,0,0,0
701,2010-02-09,4389.56005859375,4524.10009765625,4389.56005859375,4474.0498046875,0,0,0
702,2010-02-10,4474.0400390625,4476.81005859375,4386.0400390625,4453.9501953125,0,0,0
703,2010-02-11,4453.9501953125,4531.3701171875,4426.8701171875,4528.419921875,0,0,0
704,2010-02-12,4528.41015625,4528.41015625,4437.8701171875,4508.0498046875,0,0,0
705,2010-02-16,4508.0498046875,4635.6201171875,4508.0498046875,4626.72998046875,0,0,0
706,2010-02-17,4627.10986328125,4644.81982421875,4587.2099609375,4614.169921875,0,0,0
707,2010-02-18,4614.1201171875,4645.509765625,4584.93017578125,4637.6298828125,0,0,0
708,2010-02-19,4637.6201171875,4660.43017578125,4599.259765625,4643.4599609375,0,0,0
709,2010-02-22,4643.4599609375,4645.81982421875,4569.72998046875,4578.52001953125,0,0,0
710,2010-02-23,4578.52001953125,4578.52001953125,4489.080078125,4504.64990234375,0,0,0
711,2010-02-24,4504.64990234375,4550.919921875,4494.68017578125,4537.56982421875,0,0,0
712,2010-02-25,4537.56005859375,4537.56005859375,4438.2998046875,4532.97998046875,0,0,0
713,2010-02-26,4532.97998046875,4556.83984375,4507.18994140625,4539.77001953125,0,0,0
714,2010-03-01,4539.77001953125,4594.72021484375,4539.77001953125,4587.2099609375,0,0,0
715,2010-03-02,4587.31005859375,4649.77978515625,4587.31005859375,4623.25,0,0,0
716,2010-03-03,4623.240234375,4672.14013671875,4623.240234375,4633.9501953125,0,0,0
717,2010-03-04,4633.9599609375,4654.14990234375,4592.52978515625,4612.97021484375,0,0,0
718,2010-03-05,4612.97021484375,4696.330078125,4612.97021484375,4693.18017578125,0,0,0
719,2010-03-08,4693.18017578125,4712.58984375,4666.81005859375,4688.240234375,0,0,0
720,2010-03-09,4688.22998046875,4717.85986328125,4665.2998046875,4692.14990234375,0,0,0
721,2010-03-10,4692.16015625,4733.18994140625,4675.259765625,4723.4599609375,0,0,0
722,2010-03-11,4723.4599609375,4729.0498046875,4700.75,4724.8701171875,0,0,0
723,2010-03-12,4724.8701171875,4746.330078125,4704.759765625,4725.77001953125,0,0,0
724,2010-03-15,4725.77001953125,4725.77001953125,4635.9599609375,4680.68994140625,0,0,0
725,2010-03-16,4680.7001953125,4723.52978515625,4669.68994140625,4719.9599609375,0,0,0
726,2010-03-17,4719.9599609375,4795.64990234375,4719.9599609375,4768.0498046875,0,0,0
727,2010-03-18,4768.0400390625,4775.56005859375,4678.7099609375,4703.759765625,0,0,0
728,2010-03-19,4703.759765625,4714.52001953125,4609.56982421875,4653.2001953125,0,0,0
729,2010-03-22,4653.18994140625,4655.47021484375,4577.89013671875,4640.72021484375,0,0,0
730,2010-03-23,4640.740234375,4663.27001953125,4622.02978515625,4661.3798828125,0,0,0
731,2010-03-24,4661.3798828125,4669.31982421875,4620.47998046875,4629.85009765625,0,0,0
732,2010-03-25,4629.85986328125,4668.85986328125,4552.83984375,4555.91015625,0,0,0
733,2010-03-26,4555.919921875,4588.509765625,4533.169921875,4562.1201171875,0,0,0
734,2010-03-29,4562.1298828125,4652.47021484375,4562.1298828125,4645.919921875,0,0,0
735,2010-03-30,4645.919921875,4658.330078125,4624.25,4649.85009765625,0,0,0
736,2010-03-31,4649.85009765625,4691.39013671875,4638.43017578125,4669.81005859375,0,0,0
737,2010-04-01,4669.81982421875,4758.06005859375,4669.81982421875,4752.5,0,0,0
738,2010-04-05,4752.52001953125,4842.1298828125,4752.52001953125,4836.77001953125,0,0,0
739,2010-04-06,4836.759765625,4854.7001953125,4814.89013671875,4840.25,0,0,0
740,2010-04-07,4840.240234375,4840.3701171875,4770.10986328125,4795.080078125,0,0,0
741,2010-04-08,4795.06982421875,4832.0,4740.509765625,4820.39990234375,0,0,0
742,2010-04-09,4820.39013671875,4878.47998046875,4820.39013671875,4873.52001953125,0,0,0
743,2010-04-12,4873.52001953125,4911.25,4868.22998046875,4884.81982421875,0,0,0
744,2010-04-13,4884.81982421875,4887.68994140625,4818.1201171875,4862.27001953125,0,0,0
745,2010-04-14,4862.2900390625,4913.740234375,4850.1298828125,4913.14990234375,0,0,0
746,2010-04-15,4913.14013671875,4933.77001953125,4898.9599609375,4919.64990234375,0,0,0
747,2010-04-16,4919.669921875,4919.68017578125,4815.9501953125,4844.39013671875,0,0,0
748,2010-04-19,4844.39990234375,4849.419921875,4789.509765625,4844.7001953125,0,0,0
749,2010-04-20,4844.68994140625,4954.830078125,4844.68994140625,4941.830078125,0,0,0
750,2010-04-21,4941.830078125,4965.8701171875,4898.4501953125,4931.7998046875,0,0,0
751,2010-04-22,4931.919921875,4944.89013671875,4860.52001953125,4937.490234375,0,0,0
752,2010-04-23,4937.490234375,5051.490234375,4934.1298828125,5050.22021484375,0,0,0
753,2010-04-26,5050.22021484375,5069.22021484375,5029.2099609375,5035.97998046875,0,0,0
754,2010-04-27,5035.97021484375,5044.83984375,4883.2900390625,4893.2001953125,0,0,0
755,2010-04-28,4893.2001953125,4958.5498046875,4882.68994140625,4945.02978515625,0,0,0
756,2010-04-29,4945.02978515625,5007.3798828125,4927.080078125,4956.33984375,0,0,0
757,2010-04-30,4956.2998046875,4971.97021484375,4873.41015625,4902.7099609375,0,0,0
758,2010-05-03,4902.7001953125,4993.9501953125,4871.990234375,4955.06982421875,0,0,0
759,2010-05-04,4955.06982421875,4955.06982421875,4780.72021484375,4825.08984375,0,0,0
760,2010-05-05,4825.08984375,4825.08984375,4717.06005859375,4747.83984375,0,0,0
761,2010-05-06,4747.8701171875,4755.509765625,4300.4599609375,4576.4501953125,0,0,0
762,2010-05-07,4576.4501953125,4623.47998046875,4444.5400390625,4494.25,0,0,0
763,2010-05-10,4494.52978515625,4695.16015625,4494.52978515625,4677.41015625,0,0,0
764,2010-05-11,4677.3798828125,4714.56982421875,4628.759765625,4647.509765625,0,0,0
765,2010-05-12,4647.5400390625,4727.18017578125,4647.52001953125,4715.759765625,0,0,0
766,2010-05-13,4715.759765625,4740.4501953125,4664.330078125,4680.93994140625,0,0,0
767,2010-05-14,4680.93994140625,4680.93994140625,4524.2001953125,4585.3701171875,0,0,0
768,2010-05-17,4585.3701171875,4608.72998046875,4447.0498046875,4538.259765625,0,0,0
769,2010-05-18,4538.259765625,4635.18994140625,4482.2900390625,4503.18994140625,0,0,0
770,2010-05-19,4503.18994140625,4513.52001953125,4385.56982421875,4454.91015625,0,0,0
771,2010-05-20,4454.8798828125,4454.8798828125,4251.06982421875,4253.89013671875,0,0,0
772,2010-05-21,4253.89990234375,4335.9501953125,4174.669921875,4328.6201171875,0,0,0
773,2010-05-24,4328.6201171875,4328.990234375,4228.56982421875,4232.52001953125,0,0,0
774,2010-05-25,4232.509765625,4238.56005859375,4094.2099609375,4232.10986328125,0,0,0
775,2010-05-26,4232.10986328125,4320.759765625,4214.4599609375,4227.5400390625,0,0,0
776,2010-05-27,4227.5498046875,4413.08984375,4227.5498046875,4409.919921875,0,0,0
777,2010-05-28,4409.91015625,4410.080078125,4302.35009765625,4324.669921875,0,0,0
778,2010-06-01,4324.669921875,4324.68017578125,4136.39990234375,4138.52978515625,0,0,0
779,2010-06-02,4138.5400390625,4321.64013671875,4138.5400390625,4321.64013671875,0,0,0
780,2010-06-03,4321.68994140625,4386.35009765625,4275.8701171875,4378.0,0,0,0
781,2010-06-04,4377.990234375,4377.990234375,4197.72021484375,4226.2099609375,0,0,0
782,2010-06-07,4226.22998046875,4288.97998046875,4184.52001953125,4189.52978515625,0,0,0
783,2010-06-08,4189.52978515625,4272.009765625,4161.60986328125,4261.2001953125,0,0,0
784,2010-06-09,4261.2001953125,4361.60009765625,4194.25,4211.14990234375,0,0,0
785,2010-06-10,4211.18994140625,4422.08984375,4211.18994140625,4417.43994140625,0,0,0
786,2010-06-11,4417.43994140625,4440.93017578125,4369.43017578125,4438.89990234375,0,0,0
787,2010-06-14,4438.97998046875,4523.080078125,4416.0498046875,4420.25,0,0,0
788,2010-06-15,4420.25,4546.14013671875,4420.25,4542.4501953125,0,0,0
789,2010-06-16,4542.39013671875,4565.330078125,4490.43017578125,4537.35009765625,0,0,0
790,2010-06-17,4537.35986328125,4549.7001953125,4489.759765625,4536.5498046875,0,0,0
791,2010-06-18,4536.5498046875,4570.580078125,4507.580078125,4562.39990234375,0,0,0
792,2010-06-21,4562.39990234375,4650.02001953125,4516.169921875,4545.2998046875,0,0,0
793,2010-06-22,4545.2998046875,4548.35009765625,4405.9599609375,4416.5,0,0,0
794,2010-06-23,4416.490234375,4416.52001953125,4353.83984375,4372.6298828125,0,0,0
795,2010-06-24,4372.60986328125,4376.18994140625,4267.0,4280.60986328125,0,0,0
796,2010-06-25,4280.6201171875,4325.9501953125,4236.77978515625,4286.89013671875,0,0,0
797,2010-06-28,4286.8798828125,4300.7099609375,4231.77001953125,4231.9599609375,0,0,0
798,2010-06-29,4231.93994140625,4231.93994140625,4075.139892578125,4098.81982421875,0,0,0
799,2010-06-30,4098.81982421875,4154.06982421875,4065.97998046875,4075.2099609375,0,0,0
800,2010-07-01,4075.2099609375,4102.60009765625,3984.429931640625,4056.860107421875,0,0,0
801,2010-07-02,4056.860107421875,4095.93994140625,4012.27001953125,4047.489990234375,0,0,0
802,2010-07-06,4047.510009765625,4152.0,4040.300048828125,4084.909912109375,0,0,0
803,2010-07-07,4084.909912109375,4221.8701171875,4083.030029296875,4221.7099609375,0,0,0
804,2010-07-08,4221.7099609375,4284.91015625,4204.830078125,4277.22021484375,0,0,0
805,2010-07-09,4277.22021484375,4299.52978515625,4255.3701171875,4294.56005859375,0,0,0
806,2010-07-12,4294.5498046875,4310.919921875,4243.8798828125,4282.39990234375,0,0,0
807,2010-07-13,4282.39990234375,4359.58984375,4282.39990234375,4337.81982421875,0,0,0
808,2010-07-14,4337.81982421875,4353.740234375,4289.93017578125,4329.1201171875,0,0,0
809,2010-07-15,4329.1201171875,4344.7001953125,4259.240234375,4330.31982421875,0,0,0
810,2010-07-16,4330.31982421875,4330.330078125,4196.85986328125,4210.6201171875,0,0,0
811,2010-07-19,4210.6298828125,4270.4599609375,4206.7001953125,4249.33984375,0,0,0
812,2010-07-20,4249.330078125,4343.02001953125,4194.919921875,4334.169921875,0,0,0
813,2010-07-21,4334.18017578125,4355.9501953125,4237.7998046875,4273.02978515625,0,0,0
814,2010-07-22,4273.06005859375,4399.7099609375,4273.06005859375,4369.81005859375,0,0,0
815,2010-07-23,4369.81005859375,4388.85986328125,4309.58984375,4387.2099609375,0,0,0
816,2010-07-26,4387.5,4437.9501953125,4381.16015625,4436.93994140625,0,0,0
817,2010-07-27,4436.93994140625,4454.43017578125,4382.31982421875,4417.66015625,0,0,0
818,2010-07-28,4417.64013671875,4432.58984375,4392.43017578125,4406.080078125,0,0,0
819,2010-07-29,4406.08984375,4473.97021484375,4364.919921875,4404.9599609375,0,0,0
820,2010-07-30,4403.830078125,4411.68994140625,4349.240234375,4390.5498046875,0,0,0
821,2010-08-02,4390.5498046875,4551.0,4390.5498046875,4541.5400390625,0,0,0
822,2010-08-03,4541.56982421875,4572.72998046875,4504.89990234375,4549.64990234375,0,0,0
823,2010-08-04,4550.4599609375,4585.43994140625,4535.919921875,4577.7001953125,0,0,0
824,2010-08-05,4577.68994140625,4577.68994140625,4526.83984375,4576.22021484375,0,0,0
825,2010-08-06,4576.22021484375,4576.22021484375,4461.5400390625,4522.85009765625,0,0,0
826,2010-08-09,4522.85986328125,4560.06982421875,4522.85986328125,4549.85986328125,0,0,0
827,2010-08-10,4549.8798828125,4549.8798828125,4468.14013671875,4511.02978515625,0,0,0
828,2010-08-11,4511.02978515625,4511.02978515625,4360.9599609375,4371.7001953125,0,0,0
829,2010-08-12,4371.7001953125,4378.35009765625,4317.4599609375,4347.8798828125,0,0,0
830,2010-08-13,4347.8798828125,4376.22998046875,4326.47998046875,4331.47021484375,0,0,0
831,2010-08-16,4331.47021484375,4343.3798828125,4285.169921875,4335.10986328125,0,0,0
832,2010-08-17,4335.10986328125,4422.9501953125,4335.10986328125,4400.7900390625,0,0,0
833,2010-08-18,4400.7900390625,4400.89013671875,4321.14990234375,4355.669921875,0,0,0
834,2010-08-19,4355.66015625,4355.66015625,4264.22998046875,4287.6298828125,0,0,0
835,2010-08-20,4287.6298828125,4287.6298828125,4204.27978515625,4234.5498046875,0,0,0
836,2010-08-23,4234.56005859375,4281.47998046875,4234.56005859375,4241.43017578125,0,0,0
837,2010-08-24,4241.43017578125,4241.43017578125,4165.259765625,4181.60009765625,0,0,0
838,2010-08-25,4181.60009765625,4186.47998046875,4110.0400390625,4173.06982421875,0,0,0
839,2010-08-26,4173.06982421875,4211.52001953125,4122.31982421875,4135.830078125,0,0,0
840,2010-08-27,4135.83984375,4257.06982421875,4107.580078125,4250.990234375,0,0,0
841,2010-08-30,4250.990234375,4257.14013671875,4187.509765625,4188.89990234375,0,0,0
842,2010-08-31,4188.89990234375,4205.8701171875,4147.669921875,4178.33984375,0,0,0
843,2010-09-01,4178.35009765625,4336.52001953125,4178.35009765625,4329.60009765625,0,0,0
844,2010-09-02,4329.60009765625,4368.39990234375,4309.2001953125,4368.39990234375,0,0,0
845,2010-09-03,4368.39990234375,4424.68017578125,4368.39990234375,4412.2099609375,0,0,0
846,2010-09-07,4412.2099609375,4412.22021484375,4334.580078125,4341.5498046875,0,0,0
847,2010-09-08,4341.56005859375,4396.77978515625,4341.5400390625,4377.740234375,0,0,0
848,2010-09-09,4377.740234375,4435.6201171875,4376.64013671875,4387.60986328125,0,0,0
849,2010-09-10,4387.60986328125,4439.75,4387.60986328125,4431.72021484375,0,0,0
850,2010-09-13,4431.72021484375,4467.52978515625,4430.10009765625,4459.68994140625,0,0,0
851,2010-09-14,4459.5498046875,4484.5498046875,4432.56005859375,4447.7099609375,0,0,0
852,2010-09-15,4447.7099609375,4447.7099609375,4397.2900390625,4440.93994140625,0,0,0
853,2010-09-16,4440.93994140625,4441.72021484375,4396.56005859375,4420.97021484375,0,0,0
854,2010-09-17,4420.97021484375,4444.33984375,4394.7900390625,4403.60009765625,0,0,0
855,2010-09-20,4403.60986328125,4494.91015625,4402.41015625,4482.240234375,0,0,0
856,2010-09-21,4482.240234375,4504.35986328125,4445.2099609375,4474.27978515625,0,0,0
857,2010-09-22,4474.27001953125,4517.8701171875,4443.22021484375,4448.81005859375,0,0,0
858,2010-09-23,4448.7998046875,4454.27978515625,4398.27978515625,4416.330078125,0,0,0
859,2010-09-24,4416.33984375,4529.6298828125,4416.33984375,4513.89013671875,0,0,0
860,2010-09-27,4513.89990234375,4533.259765625,4493.509765625,4494.06005859375,0,0,0
861,2010-09-28,4494.06005859375,4541.1298828125,4453.97998046875,4528.58984375,0,0,0
862,2010-09-29,4528.58984375,4586.9599609375,4509.22021484375,4568.27001953125,0,0,0
863,2010-09-30,4568.27978515625,4621.77978515625,4526.64013671875,4570.18994140625,0,0,0
864,2010-10-01,4570.22021484375,4637.4599609375,4570.22021484375,4627.0498046875,0,0,0
865,2010-10-04,4627.0400390625,4633.14990234375,4541.93994140625,4573.47998046875,0,0,0
866,2010-10-05,4573.490234375,4691.2998046875,4573.490234375,4680.4599609375,0,0,0
867,2010-10-06,4680.4599609375,4726.6201171875,4676.7998046875,4712.75,0,0,0
868,2010-10-07,4712.77001953125,4733.60986328125,4662.419921875,4695.7001953125,0,0,0
869,2010-10-08,4695.7001953125,4765.259765625,4681.14013671875,4753.419921875,0,0,0
870,2010-10-11,4753.41015625,4783.08984375,4746.6298828125,4761.72021484375,0,0,0
871,2010-10-12,4761.7001953125,4781.3701171875,4696.83984375,4761.41015625,0,0,0
872,2010-10-13,4761.41015625,4838.06982421875,4758.22998046875,4814.39990234375,0,0,0
873,2010-10-14,4814.39013671875,4844.4501953125,4776.77978515625,4812.2900390625,0,0,0
874,2010-10-15,4812.2900390625,4839.7099609375,4775.16015625,4824.6201171875,0,0,0
875,2010-10-18,4824.6298828125,4876.18017578125,4802.2900390625,4861.89013671875,0,0,0
876,2010-10-19,4861.89013671875,4861.89013671875,4700.72021484375,4738.39990234375,0,0,0
877,2010-10-20,4738.41015625,4825.77001953125,4738.41015625,4802.39013671875,0,0,0
878,2010-10-21,4802.39990234375,4849.58984375,4743.759765625,4790.85986328125,0,0,0
879,2010-10-22,4790.89013671875,4838.27001953125,4790.89013671875,4827.10009765625,0,0,0
880,2010-10-25,4827.10009765625,4900.009765625,4827.10009765625,4831.81005859375,0,0,0
881,2010-10-26,4831.81982421875,4850.669921875,4810.31005859375,4841.68017578125,0,0,0
882,2010-10-27,4841.68017578125,4841.68017578125,4752.509765625,4817.0,0,0,0
883,2010-10-28,4817.009765625,4858.0,4792.77978515625,4811.60986328125,0,0,0
884,2010-10-29,4811.60986328125,4819.7900390625,4777.43994140625,4812.18017578125,0,0,0
885,2010-11-01,4812.18994140625,4890.56005859375,4803.0400390625,4828.669921875,0,0,0
886,2010-11-02,4828.68994140625,4905.5,4828.68994140625,4887.41015625,0,0,0
887,2010-11-03,4887.41015625,4904.27978515625,4831.93017578125,4900.60009765625,0,0,0
888,2010-11-04,4900.64013671875,5050.89013671875,4900.64013671875,5046.06982421875,0,0,0
889,2010-11-05,5046.06982421875,5067.2001953125,5031.43017578125,5065.56982421875,0,0,0
890,2010-11-08,5065.56982421875,5094.22021484375,5039.31982421875,5089.27001953125,0,0,0
891,2010-11-09,5089.27001953125,5146.22021484375,5052.68017578125,5077.93017578125,0,0,0
892,2010-11-10,5077.93017578125,5149.83984375,5047.97021484375,5149.83984375,0,0,0
893,2010-11-11,5149.81005859375,5199.31982421875,5127.3798828125,5197.08984375,0,0,0
894,2010-11-12,5197.0,5197.0,5080.14990234375,5121.0400390625,0,0,0
895,2010-11-15,5121.0400390625,5151.669921875,5095.43017578125,5096.509765625,0,0,0
896,2010-11-16,5096.509765625,5096.509765625,4955.990234375,4992.41015625,0,0,0
897,2010-11-17,4992.41015625,5040.0,4970.10986328125,5013.259765625,0,0,0
898,2010-11-18,5013.27978515625,5128.509765625,5013.27978515625,5119.72021484375,0,0,0
899,2010-11-19,5119.72021484375,5156.080078125,5064.43017578125,5154.08984375,0,0,0
900,2010-11-22,5154.08984375,5154.18994140625,5044.06982421875,5138.52001953125,0,0,0
901,2010-11-23,5138.490234375,5138.490234375,4998.27978515625,5040.10009765625,0,0,0
902,2010-11-24,5040.10009765625,5132.7900390625,5040.08984375,5129.31005859375,0,0,0
903,2010-11-26,5129.2998046875,5129.31005859375,5059.6201171875,5072.68017578125,0,0,0
904,2010-11-29,5072.68017578125,5112.81005859375,4997.93017578125,5100.43994140625,0,0,0
905,2010-11-30,5100.43017578125,5122.39013671875,5024.2900390625,5084.10986328125,0,0,0
906,2010-12-01,5084.14013671875,5242.64990234375,5084.1298828125,5229.14990234375,0,0,0
907,2010-12-02,5229.14990234375,5302.52001953125,5229.14990234375,5298.31005859375,0,0,0
908,2010-12-03,5298.2900390625,5332.4501953125,5278.93017578125,5325.93017578125,0,0,0
909,2010-12-06,5325.919921875,5359.02978515625,5316.0400390625,5344.990234375,0,0,0
910,2010-12-07,5345.27978515625,5413.43017578125,5326.0498046875,5334.58984375,0,0,0
911,2010-12-08,5334.58984375,5369.06005859375,5287.43017578125,5314.6201171875,0,0,0
912,2010-12-09,5314.6201171875,5348.14990234375,5282.169921875,5329.7099609375,0,0,0
913,2010-12-10,5329.72021484375,5353.18994140625,5317.7998046875,5349.72998046875,0,0,0
914,2010-12-13,5349.72021484375,5432.7998046875,5349.7099609375,5389.18994140625,0,0,0
915,2010-12-14,5389.2001953125,5411.47998046875,5351.58984375,5369.72021484375,0,0,0
916,2010-12-15,5369.7099609375,5387.93994140625,5330.3701171875,5334.7099609375,0,0,0
917,2010-12-16,5334.7099609375,5372.89990234375,5300.72021484375,5372.5,0,0,0
918,2010-12-17,5372.5,5379.93994140625,5346.2099609375,5367.990234375,0,0,0
919,2010-12-20,5367.990234375,5419.06005859375,5359.56982421875,5405.83984375,0,0,0
920,2010-12-21,5405.85009765625,5464.31005859375,5405.85009765625,5456.56005859375,0,0,0
921,2010-12-22,5456.5400390625,5480.2099609375,5456.5400390625,5475.39990234375,0,0,0
922,2010-12-23,5475.39990234375,5495.580078125,5468.009765625,5489.85986328125,0,0,0
923,2010-12-27,5489.85986328125,5489.85986328125,5450.3798828125,5467.2900390625,0,0,0
924,2010-12-28,5467.2998046875,5496.240234375,5462.77978515625,5488.52978515625,0,0,0
925,2010-12-29,5488.5400390625,5551.77001953125,5488.509765625,5534.830078125,0,0,0
926,2010-12-30,5534.759765625,5564.1298828125,5521.33984375,5538.39990234375,0,0,0
927,2010-12-31,5538.39990234375,5564.4501953125,5521.509765625,5536.52001953125,0,0,0
928,2011-01-03,5536.52001953125,5618.77978515625,5536.52001953125,5588.60986328125,0,0,0
929,2011-01-04,5588.60986328125,5609.58984375,5497.6201171875,5547.22021484375,0,0,0
930,2011-01-05,5547.2099609375,5569.35009765625,5495.8701171875,5561.990234375,0,0,0
931,2011-01-06,5561.990234375,5579.9501953125,5499.2099609375,5522.14990234375,0,0,0
932,2011-01-07,5522.080078125,5571.77001953125,5506.7900390625,5557.27978515625,0,0,0
933,2011-01-10,5557.240234375,5557.240234375,5497.5,5540.990234375,0,0,0
934,2011-01-11,5540.990234375,5627.1201171875,5540.990234375,5624.669921875,0,0,0
935,2011-01-12,5624.669921875,5702.60986328125,5624.66015625,5694.93994140625,0,0,0
936,2011-01-13,5694.93017578125,5715.1201171875,5663.47998046875,5684.72021484375,0,0,0
937,2011-01-14,5684.72998046875,5756.7900390625,5656.919921875,5755.080078125,0,0,0
938,2011-01-18,5755.080078125,5798.1298828125,5736.89013671875,5795.8798828125,0,0,0
939,2011-01-19,5795.89013671875,5805.7998046875,5721.1298828125,5730.7001953125,0,0,0
940,2011-01-20,5730.66015625,5730.66015625,5608.5498046875,5685.35986328125,0,0,0
941,2011-01-21,5685.35986328125,5753.7998046875,5684.47998046875,5716.43994140625,0,0,0
942,2011-01-24,5716.4599609375,5743.169921875,5688.33984375,5729.64990234375,0,0,0
943,2011-01-25,5729.60986328125,5729.60986328125,5651.68017578125,5706.68994140625,0,0,0
944,2011-01-26,5706.68994140625,5851.16015625,5706.68994140625,5837.72998046875,0,0,0
945,2011-01-27,5837.72998046875,5852.41015625,5788.27978515625,5817.72998046875,0,0,0
946,2011-01-28,5817.72998046875,5838.97998046875,5778.669921875,5792.9501953125,0,0,0
947,2011-01-31,5792.9501953125,5946.9501953125,5792.93017578125,5944.18017578125,0,0,0
948,2011-02-01,5944.22998046875,6064.14990234375,5944.22998046875,6053.7099609375,0,0,0
949,2011-02-02,6053.7099609375,6092.7001953125,6018.18017578125,6057.5498046875,0,0,0
950,2011-02-03,6057.580078125,6064.9501953125,5984.009765625,6061.0400390625,0,0,0
951,2011-02-04,6060.97021484375,6072.009765625,6008.39013671875,6041.3701171875,0,0,0
952,2011-02-07,6041.3798828125,6126.64990234375,6041.3798828125,6085.5,0,0,0
953,2011-02-08,6085.5,6085.509765625,6006.509765625,6055.259765625,0,0,0
954,2011-02-09,6055.25,6055.5,5942.89990234375,5984.6201171875,0,0,0
955,2011-02-10,5984.6201171875,6048.9501953125,5945.22021484375,6040.27001953125,0,0,0
956,2011-02-11,6040.259765625,6080.72021484375,6005.419921875,6043.8701171875,0,0,0
957,2011-02-14,6043.8701171875,6177.2001953125,6036.3701171875,6170.1201171875,0,0,0
958,2011-02-15,6170.10986328125,6171.47998046875,6078.52001953125,6101.7001953125,0,0,0
959,2011-02-16,6101.7001953125,6188.93017578125,6101.7001953125,6183.06005859375,0,0,0
960,2011-02-17,6183.06005859375,6253.8701171875,6172.580078125,6242.18017578125,0,0,0
961,2011-02-18,6242.169921875,6284.14990234375,6215.3701171875,6271.64013671875,0,0,0
962,2011-02-22,6271.64013671875,6363.7001953125,6187.97021484375,6220.10986328125,0,0,0
963,2011-02-23,6220.10986328125,6377.72998046875,6220.10986328125,6332.64013671875,0,0,0
964,2011-02-24,6332.669921875,6358.35009765625,6217.2998046875,6249.490234375,0,0,0
965,2011-02-25,6249.5,6340.8798828125,6248.81982421875,6339.39013671875,0,0,0
966,2011-02-28,6339.419921875,6401.33984375,6323.6201171875,6371.77001953125,0,0,0
967,2011-03-01,6371.77001953125,6418.080078125,6263.7998046875,6269.35986328125,0,0,0
968,2011-03-02,6269.35009765625,6304.2900390625,6198.47998046875,6294.56005859375,0,0,0
969,2011-03-03,6294.580078125,6393.93017578125,6294.580078125,6386.47998046875,0,0,0
970,2011-03-04,6386.47998046875,6395.31982421875,6304.39013671875,6349.6298828125,0,0,0
971,2011-03-07,6349.6298828125,6422.89990234375,6279.4501953125,6304.56982421875,0,0,0
972,2011-03-08,6304.56982421875,6313.740234375,6204.08984375,6258.27001953125,0,0,0
973,2011-03-09,6258.25,6278.919921875,6201.169921875,6220.52978515625,0,0,0
974,2011-03-10,6220.509765625,6220.509765625,5980.2001953125,5995.0,0,0,0
975,2011-03-11,5994.990234375,6137.35009765625,5929.89990234375,6094.919921875,0,0,0
976,2011-03-14,6094.919921875,6136.419921875,6021.7099609375,6120.93017578125,0,0,0
977,2011-03-15,6120.93017578125,6121.5400390625,5917.580078125,6072.91015625,0,0,0
978,2011-03-16,6072.919921875,6128.08984375,5904.22021484375,5961.8701171875,0,0,0
979,2011-03-17,5961.8701171875,6164.97998046875,5961.8701171875,6139.919921875,0,0,0
980,2011-03-18,6139.919921875,6223.419921875,6107.22021484375,6118.56005859375,0,0,0
981,2011-03-21,6118.56982421875,6300.7900390625,6118.56982421875,6300.77978515625,0,0,0
982,2011-03-22,6300.77978515625,6321.39013671875,6264.1298828125,6283.47998046875,0,0,0
983,2011-03-23,6283.47998046875,6309.5400390625,6238.2099609375,6289.14013671875,0,0,0
984,2011-03-24,6289.14013671875,6323.68994140625,6253.9599609375,6305.990234375,0,0,0
985,2011-03-25,6305.97021484375,6389.009765625,6299.27978515625,6370.56005859375,0,0,0
986,2011-03-28,6370.56005859375,6431.33984375,6349.14990234375,6361.509765625,0,0,0
987,2011-03-29,6361.509765625,6447.58984375,6330.81982421875,6433.77978515625,0,0,0
988,2011-03-30,6433.7900390625,6513.85009765625,6431.83984375,6488.22021484375,0,0,0
989,2011-03-31,6488.22021484375,6556.81982421875,6471.16015625,6473.77978515625,0,0,0
990,2011-04-01,6473.77978515625,6541.080078125,6473.77978515625,6500.89013671875,0,0,0
991,2011-04-04,6500.919921875,6530.68017578125,6490.47998046875,6501.14013671875,0,0,0
992,2011-04-05,6501.14013671875,6551.580078125,6486.41015625,6520.1298828125,0,0,0
993,2011-04-06,6520.1298828125,6563.60986328125,6430.72998046875,6454.72998046875,0,0,0
994,2011-04-07,6454.759765625,6484.85986328125,6405.9599609375,6465.830078125,0,0,0
995,2011-04-08,6465.85986328125,6532.08984375,6450.89013671875,6486.39013671875,0,0,0
996,2011-04-11,6486.39990234375,6499.080078125,6340.1201171875,6360.93017578125,0,0,0
997,2011-04-12,6360.89990234375,6360.89990234375,6130.4599609375,6169.7001953125,0,0,0
998,2011-04-13,6169.7099609375,6239.91015625,6145.02978515625,6192.02978515625,0,0,0
