Date,tte
1999-10-14,11.12898063659668
1999-10-15,10.996753692626953
1999-10-18,11.029809951782227
1999-10-19,11.162041664123535
1999-10-20,11.404446601867676
1999-10-21,11.239167213439941
1999-10-22,11.646867752075195
1999-10-25,11.470561981201172
1999-10-26,11.61380672454834
1999-10-27,11.61380672454834
1999-10-28,12.054558753967285
1999-10-29,11.757049560546875
1999-11-01,11.657880783081055
1999-11-02,11.591772079467773
1999-11-03,11.415470123291016
1999-11-04,11.106941223144531
1999-11-05,10.886568069458008
1999-11-08,11.33833122253418
1999-11-09,11.371393203735352
1999-11-10,11.558710098266602
1999-11-11,11.723993301391602
1999-11-12,11.966407775878906
1999-11-15,12.098634719848633
1999-11-16,12.032517433166504
1999-11-17,12.627535820007324
1999-11-18,12.572442054748535
1999-11-19,12.20882511138916
1999-11-22,11.746031761169434
1999-11-23,11.646867752075195
1999-11-24,11.790111541748047
1999-11-26,11.944372177124023
1999-11-29,11.83417797088623
1999-11-30,11.657880783081055
1999-12-01,11.790111541748047
1999-12-02,11.580748558044434
1999-12-03,11.503621101379395
1999-12-06,11.459543228149414
1999-12-07,11.32731819152832
1999-12-08,11.415470123291016
1999-12-09,11.558710098266602
1999-12-10,11.635842323303223
1999-12-13,11.371393203735352
1999-12-14,11.67991828918457
1999-12-15,11.955385208129883
1999-12-16,12.241878509521484
1999-12-17,12.186784744262695
1999-12-20,11.823168754577637
1999-12-21,12.032517433166504
1999-12-22,11.933353424072266
1999-12-23,11.988442420959473
1999-12-27,11.67991828918457
1999-12-28,11.558710098266602
1999-12-29,11.67991828918457
1999-12-30,11.71297550201416
1999-12-31,12.20882511138916
2000-01-03,11.723993301391602
2000-01-04,11.382413864135742
2000-01-05,11.382413864135742
2000-01-06,11.12898063659668
2000-01-07,11.095922470092773
2000-01-10,10.974717140197754
2000-01-11,11.0628662109375
2000-01-12,10.886568069458008
2000-01-13,10.798418045043945
2000-01-14,10.952677726745605
2000-01-18,11.106941223144531
2000-01-19,11.305282592773438
2000-01-20,11.547694206237793
2000-01-21,11.668899536132812
2000-01-24,11.812143325805664
2000-01-25,11.646867752075195
2000-01-26,11.459543228149414
2000-01-27,11.206110954284668
2000-01-28,10.94166088104248
2000-01-31,10.974717140197754
2000-02-01,11.294260025024414
2000-02-02,11.393428802490234
2000-02-03,11.602787017822266
2000-02-04,11.558710098266602
2000-02-07,11.723993301391602
2000-02-08,12.341045379638672
2000-02-09,12.605502128601074
2000-02-10,12.374102592468262
2000-02-11,11.746031761169434
2000-02-14,11.71297550201416
2000-02-15,12.120670318603516
2000-02-16,12.29697322845459
2000-02-17,12.451233863830566
2000-02-18,12.16474437713623
2000-02-22,12.21983814239502
2000-02-23,11.922332763671875
2000-02-24,11.900296211242676
2000-02-25,11.944372177124023
2000-02-28,11.812143325805664
2000-02-29,11.83417797088623
2000-03-01,12.087614059448242
2000-03-02,11.911314010620117
2000-03-03,11.746031761169434
2000-03-06,11.67991828918457
2000-03-07,12.285953521728516
2000-03-08,12.84791088104248
2000-03-09,12.858929634094238
2000-03-10,12.462255477905273
2000-03-13,12.252899169921875
2000-03-14,12.274933815002441
2000-03-15,12.440216064453125
2000-03-16,12.991159439086914
2000-03-17,12.252899169921875
2000-03-20,12.31900691986084
2000-03-21,12.649569511413574
2000-03-22,12.307991027832031
2000-03-23,12.241878509521484
2000-03-24,12.098634719848633
2000-03-27,11.922332763671875
2000-03-28,12.021504402160645
2000-03-29,12.73772144317627
2000-03-30,13.608208656311035
2000-03-31,12.980135917663574
2000-04-03,13.18949031829834
2000-04-04,13.575153350830078
2000-04-05,13.376812934875488
2000-04-06,13.685338020324707
2000-04-07,13.33273983001709
2000-04-10,12.825870513916016
2000-04-11,13.156436920166016
2000-04-12,13.18949031829834
2000-04-13,13.18949031829834
2000-04-14,12.81485652923584
2000-04-17,12.715685844421387
2000-04-18,12.9691162109375
2000-04-19,12.627535820007324
2000-04-20,12.473274230957031
2000-04-24,12.59447956085205
2000-04-25,13.222550392150879
2000-04-26,13.156436920166016
2000-04-27,13.178471565246582
2000-04-28,13.33273983001709
2000-05-01,13.586169242858887
2000-05-02,13.277644157409668
2000-05-03,12.616517066955566
2000-05-04,13.002178192138672
2000-05-05,13.013195037841797
2000-05-08,13.112361907958984
2000-05-09,13.112361907958984
2000-05-10,13.43191146850586
2000-05-11,13.464961051940918
2000-05-12,13.542096138000488
2000-05-15,13.498019218444824
2000-05-16,13.376812934875488
2000-05-17,13.200511932373047
2000-05-18,13.597187995910645
2000-05-19,13.420886039733887
2000-05-22,13.464961051940918
2000-05-23,13.266620635986328
2000-05-24,12.925040245056152
2000-05-25,12.991159439086914
2000-05-26,12.825870513916016
2000-05-30,13.310698509216309
2000-05-31,13.916735649108887
2000-06-01,13.795528411865234
2000-06-02,13.420886039733887
2000-06-05,13.481492042541504
2000-06-06,13.839604377746582
2000-06-07,13.861639022827148
2000-06-08,13.663300514221191
2000-06-09,13.652284622192383
2000-06-12,14.014619827270508
2000-06-13,13.94755744934082
2000-06-14,13.813445091247559
2000-06-15,13.578750610351562
2000-06-16,14.182260513305664
2000-06-19,13.98108959197998
2000-06-20,13.824625015258789
2000-06-21,13.969907760620117
2000-06-22,13.746400833129883
2000-06-23,13.724040985107422
2000-06-26,13.455814361572266
2000-06-27,13.701692581176758
2000-06-28,13.76874828338623
2000-06-29,13.746400833129883
2000-06-30,13.73521900177002
2000-07-03,13.891685485839844
2000-07-05,13.645811080932617
2000-07-06,13.534049987792969
2000-07-07,13.58993148803711
2000-07-10,13.824625015258789
2000-07-11,14.070491790771484
2000-07-12,13.791094779968262
2000-07-13,13.701692581176758
2000-07-14,13.791094779968262
2000-07-17,13.668166160583496
2000-07-18,13.522876739501953
2000-07-19,13.321706771850586
2000-07-20,13.433467864990234
2000-07-21,12.997607231140137
2000-07-24,13.031134605407715
2000-07-25,13.025546073913574
2000-07-26,13.059076309204102
2000-07-27,13.304948806762695
2000-07-28,13.059076309204102
2000-07-31,13.154067993164062
2000-08-01,12.908205032348633
2000-08-02,13.07583999633789
2000-08-03,13.008777618408203
2000-08-04,13.1317138671875
2000-08-07,13.422287940979004
2000-08-08,13.276999473571777
2000-08-09,13.522876739501953
2000-08-10,13.584342956542969
2000-08-11,13.76874828338623
2000-08-14,13.813445091247559
2000-08-15,14.126372337341309
2000-08-16,14.215781211853027
2000-08-17,14.372244834899902
2000-08-18,14.238128662109375
2000-08-21,14.249313354492188
2000-08-22,13.992264747619629
2000-08-23,14.215781211853027
2000-08-24,14.025789260864258
2000-08-25,13.969907760620117
2000-08-28,13.914033889770508
2000-08-29,13.869327545166016
2000-08-30,13.824625015258789
2000-08-31,13.321706771850586
2000-09-01,13.77992057800293
2000-09-05,14.092839241027832
2000-09-06,14.204611778259277
2000-09-07,14.327544212341309
2000-09-08,13.71286392211914
2000-09-11,14.238128662109375
2000-09-12,14.294012069702148
2000-09-13,13.835801124572754
2000-09-14,13.56757926940918
2000-09-15,13.891685485839844
2000-09-18,13.869327545166016
2000-09-19,13.679336547851562
2000-09-20,13.433467864990234
2000-09-21,13.187600135803223
2000-09-22,13.237885475158691
2000-09-25,12.885848045349121
2000-09-26,12.919373512268066
2000-09-27,13.187600135803223
2000-09-28,13.265826225280762
2000-09-29,13.1317138671875
2000-10-02,13.545223236083984
2000-10-03,13.522876739501953
2000-10-04,13.2434720993042
2000-10-05,13.3328857421875
2000-10-06,13.265826225280762
2000-10-09,13.444645881652832
2000-10-10,13.824625015258789
2000-10-11,13.824625015258789
2000-10-12,14.238128662109375
2000-10-13,13.623461723327637
2000-10-16,13.198775291442871
2000-10-17,13.120540618896484
2000-10-18,12.919373512268066
2000-10-19,12.897024154663086
2000-10-20,12.919373512268066
2000-10-23,12.952903747558594
2000-10-24,12.863493919372559
2000-10-25,12.561745643615723
2000-10-26,12.51703929901123
2000-10-27,12.360579490661621
2000-10-30,12.505867004394531
2000-10-31,12.807615280151367
2000-11-01,13.109362602233887
2000-11-02,12.61762523651123
2000-11-03,12.51703929901123
2000-11-06,12.382932662963867
2000-11-07,12.528218269348145
2000-11-08,12.505867004394531
2000-11-09,12.483513832092285
2000-11-10,12.42763614654541
2000-11-13,12.382932662963867
2000-11-14,12.762914657592773
2000-11-15,12.897024154663086
2000-11-16,12.75173568725586
2000-11-17,12.584092140197754
2000-11-20,12.4946870803833
2000-11-21,12.807615280151367
2000-11-22,12.4946870803833
2000-11-24,12.75173568725586
2000-11-27,13.019954681396484
2000-11-28,12.96407699584961
2000-11-29,12.695857048034668
2000-11-30,12.628800392150879
2000-12-01,12.651153564453125
2000-12-04,12.4946870803833
2000-12-05,12.327051162719727
2000-12-06,12.002943992614746
2000-12-07,12.226466178894043
2000-12-08,11.85766315460205
2000-12-11,11.50002670288086
2000-12-12,11.812962532043457
2000-12-13,11.991779327392578
2000-12-14,11.634142875671387
2000-12-15,11.712373733520508
2000-12-18,12.137059211730957
2000-12-19,12.2823486328125
2000-12-20,11.980594635009766
2000-12-21,12.159408569335938
2000-12-22,12.42763614654541
2000-12-26,12.75173568725586
2000-12-27,12.986424446105957
2000-12-28,13.120540618896484
2000-12-29,12.997607231140137
2001-01-02,13.399941444396973
2001-01-03,12.96407699584961
2001-01-04,12.930551528930664
2001-01-05,13.142894744873047
2001-01-08,13.154067993164062
2001-01-09,12.774087905883789
2001-01-10,12.673505783081055
2001-01-11,13.031134605407715
2001-01-12,13.154067993164062
2001-01-16,13.008777618408203
2001-01-17,12.483513832092285
2001-01-18,12.550568580627441
2001-01-19,12.349400520324707
2001-01-22,12.539388656616211
2001-01-23,12.505867004394531
2001-01-24,12.461161613464355
2001-01-25,12.852320671081543
2001-01-26,12.841139793395996
2001-01-29,12.855002403259277
2001-01-30,13.006994247436523
2001-01-31,13.142894744873047
2001-02-01,13.089245796203613
2001-02-02,13.189387321472168
2001-02-05,13.532712936401367
2001-02-06,13.473698616027832
2001-02-07,13.185809135437012
2001-02-08,13.062427520751953
2001-02-09,13.244817733764648
2001-02-12,13.314555168151855
2001-02-13,13.055276870727539
2001-02-14,13.049915313720703
2001-02-15,12.912226676940918
2001-02-16,12.856791496276855
2001-02-20,12.883613586425781
2001-02-21,12.713735580444336
2001-02-22,12.740555763244629
2001-02-23,12.499157905578613
2001-02-26,12.758440971374512
2001-02-27,12.62432861328125
2001-02-28,12.608241081237793
2001-03-01,12.865732192993164
2001-03-02,12.808507919311523
2001-03-05,12.794206619262695
2001-03-06,12.888975143432617
2001-03-07,12.90149211883545
2001-03-08,12.883613586425781
2001-03-09,12.865732192993164
2001-03-12,12.477705001831055
2001-03-13,12.17729663848877
2001-03-14,12.311406135559082
2001-03-15,12.51703929901123
2001-03-16,12.232721328735352
2001-03-19,12.159408569335938
2001-03-20,12.248819351196289
2001-03-21,12.2506103515625
2001-03-22,11.867941856384277
2001-03-23,11.796418190002441
2001-03-26,12.091461181640625
2001-03-27,12.370407104492188
2001-03-28,12.120077133178711
2001-03-29,12.032449722290039
2001-03-30,12.150469779968262
2001-04-02,12.123645782470703
2001-04-03,12.107553482055664
2001-04-04,12.377567291259766
2001-04-05,12.483071327209473
2001-04-06,12.597503662109375
2001-04-09,12.66903018951416
2001-04-10,12.717313766479492
2001-04-11,12.543865203857422
2001-04-12,12.686917304992676
2001-04-16,12.90149211883545
2001-04-17,12.804932594299316
2001-04-18,12.67797565460205
2001-04-19,12.686917304992676
2001-04-20,12.813872337341309
2001-04-23,12.87824821472168
2001-04-24,12.980169296264648
2001-04-25,13.246603012084961
2001-04-26,13.411116600036621
2001-04-27,13.443302154541016
2001-04-30,13.39323902130127
2001-05-01,13.40574836730957
2001-05-02,12.987320899963379
2001-05-03,12.65652084350586
2001-05-04,12.919373512268066
2001-05-07,13.05705738067627
2001-05-08,13.046331405639648
2001-05-09,13.142894744873047
2001-05-10,13.22336196899414
2001-05-11,13.116071701049805
2001-05-14,13.157200813293457
2001-05-15,13.357467651367188
2001-05-16,13.323498725891113
2001-05-17,13.425418853759766
2001-05-18,13.84920883178711
2001-05-21,13.765172004699707
2001-05-22,13.539862632751465
2001-05-23,13.318134307861328
2001-05-24,13.548776626586914
2001-05-25,13.463309288024902
2001-05-29,13.659700393676758
2001-05-30,13.612419128417969
2001-05-31,13.40876293182373
2001-06-01,13.456037521362305
2001-06-04,13.679698944091797
2001-06-05,13.859720230102539
2001-06-06,13.465126991271973
2001-06-07,13.372389793395996
2001-06-08,13.459678649902344
2001-06-11,13.374210357666016
2001-06-12,13.377842903137207
2001-06-13,13.474218368530273
2001-06-14,13.492403030395508
2001-06-15,13.628780364990234
2001-06-18,13.228734970092773
2001-06-19,13.228734970092773
2001-06-20,13.20510196685791
2001-06-21,13.214192390441895
2001-06-22,13.236011505126953
2001-06-25,13.426942825317383
2001-06-26,13.308746337890625
2001-06-27,13.00871753692627
2001-06-28,12.561392784118652
2001-06-29,12.765054702758789
2001-07-02,12.628676414489746
2001-07-03,12.346826553344727
2001-07-05,12.519571304321289
2001-07-06,12.452288627624512
2001-07-09,12.530482292175293
2001-07-10,12.297721862792969
2001-07-11,12.337729454040527
2001-07-12,12.383195877075195
2001-07-13,12.455927848815918
2001-07-16,12.3759183883667
2001-07-17,12.392292976379395
2001-07-18,12.019516944885254
2001-07-19,12.210448265075684
2001-07-20,12.483203887939453
2001-07-23,12.486841201782227
2001-07-24,12.124980926513672
2001-07-25,12.394102096557617
2001-07-26,12.628676414489746
2001-07-27,12.637767791748047
2001-07-30,12.635947227478027
2001-07-31,12.888697624206543
2001-08-01,13.026902198791504
2001-08-02,13.046900749206543
2001-08-03,12.828697204589844
2001-08-06,12.828697204589844
2001-08-07,12.828697204589844
2001-08-08,12.7086820602417
2001-08-09,12.77050495147705
2001-08-10,12.865065574645996
2001-08-13,13.132364273071289
2001-08-14,13.26510238647461
2001-08-15,13.610601425170898
2001-08-16,13.506956100463867
2001-08-17,13.261473655700684
2001-08-20,13.223286628723145
2001-08-21,13.314202308654785
2001-08-22,13.477855682373047
2001-08-23,13.437849998474121
2001-08-24,13.614243507385254
2001-08-27,13.532402992248535
2001-08-28,13.27056884765625
2001-08-29,13.323293685913086
2001-08-30,13.239649772644043
2001-08-31,13.428759574890137
2001-09-04,13.192371368408203
2001-09-05,13.072360038757324
2001-09-06,13.1287260055542
2001-09-07,13.1650972366333
2001-09-10,13.070542335510254
2001-09-17,12.655948638916016
2001-09-18,12.619584083557129
2001-09-19,12.00132942199707
2001-09-20,11.401263236999512
2001-09-21,11.228517532348633
2001-09-24,11.043042182922363
2001-09-25,11.246700286865234
2001-09-26,11.57401180267334
2001-09-27,12.192261695861816
2001-09-28,12.283184051513672
2001-10-01,12.09224796295166
2001-10-02,12.337729454040527
2001-10-03,12.315911293029785
2001-10-04,12.58139419555664
2001-10-05,12.83597183227539
2001-10-08,12.699590682983398
2001-10-09,12.728683471679688
2001-10-10,13.201468467712402
2001-10-11,13.119633674621582
2001-10-12,13.18509578704834
2001-10-15,12.974167823791504
2001-10-16,13.055994033813477
2001-10-17,12.894158363342285
2001-10-18,12.546844482421875
2001-10-19,12.374098777770996
2001-10-22,12.47411060333252
2001-10-23,12.446834564208984
2001-10-24,12.515936851501465
2001-10-25,12.665042877197266
2001-10-26,12.95598030090332
2001-10-29,12.910524368286133
2001-10-30,12.692317008972168
2001-10-31,12.681405067443848
2001-11-01,12.832329750061035
2001-11-02,12.626852989196777
2001-11-05,12.654131889343262
2001-11-06,12.510477066040039
2001-11-07,12.506845474243164
2001-11-08,12.548666954040527
2001-11-09,12.655948638916016
2001-11-12,12.452288627624512
2001-11-13,12.637767791748047
2001-11-14,11.87404727935791
2001-11-15,11.226704597473145
2001-11-16,11.5540132522583
2001-11-19,11.539463996887207
2001-11-20,11.855863571166992
2001-11-21,11.710393905639648
2001-11-23,11.819494247436523
2001-11-26,11.67038345336914
2001-11-27,11.506733894348145
2001-11-28,11.419445991516113
2001-11-29,11.599472045898438
2001-11-30,11.654017448425293
2001-12-03,11.819494247436523
2001-12-04,12.004961013793945
2001-12-05,12.319550514221191
2001-12-06,12.277722358703613
2001-12-07,12.29045581817627
2001-12-10,11.974054336547852
2001-12-11,12.046791076660156
2001-12-12,12.064972877502441
2001-12-13,11.754029273986816
2001-12-14,11.826765060424805
2001-12-17,12.219536781311035
2001-12-18,12.332282066345215
2001-12-19,12.410468101501465
2001-12-20,12.355915069580078
2001-12-21,12.455927848815918
2001-12-24,12.455927848815918
2001-12-26,12.628676414489746
2001-12-27,12.692317008972168
2001-12-28,12.790513038635254
2001-12-31,12.772327423095703
2002-01-02,12.892340660095215
2002-01-03,12.959616661071777
2002-01-04,13.019625663757324
2002-01-07,12.861428260803223
2002-01-08,12.683226585388184
2002-01-09,12.641398429870605
2002-01-10,12.59411907196045
2002-01-11,12.619584083557129
2002-01-14,12.392292976379395
2002-01-15,12.519571304321289
2002-01-16,12.228628158569336
2002-01-17,12.419559478759766
2002-01-18,12.419559478759766
2002-01-22,12.295909881591797
2002-01-23,12.681405067443848
2002-01-24,12.643219947814941
2002-01-25,12.583216667175293
2002-01-28,12.68868350982666
2002-01-29,12.428650856018066
2002-01-30,12.59230899810791
2002-01-31,12.794145584106445
2002-02-01,12.937800407409668
2002-02-04,12.855971336364746
2002-02-05,12.70686149597168
2002-02-06,12.865065574645996
2002-02-07,12.730504989624023
2002-02-08,12.972347259521484
2002-02-11,13.101456642150879
2002-02-12,13.061446189880371
2002-02-13,13.095999717712402
2002-02-14,13.0941801071167
2002-02-15,13.121458053588867
2002-02-19,12.95598030090332
2002-02-20,12.863248825073242
2002-02-21,12.932343482971191
2002-02-22,13.066899299621582
2002-02-25,13.134180068969727
2002-02-26,13.083268165588379
2002-02-27,13.20873737335205
2002-02-28,13.374210357666016
2002-03-01,13.437849998474121
2002-03-04,13.574233055114746
2002-03-05,13.456037521362305
2002-03-06,13.6033296585083
2002-03-07,13.706969261169434
2002-03-08,13.659700393676758
2002-03-11,13.792440414428711
2002-03-12,13.83790111541748
2002-03-13,13.72334098815918
2002-03-14,13.706969261169434
2002-03-15,13.819714546203613
2002-03-18,13.803352355957031
2002-03-19,13.874263763427734
2002-03-20,13.81789493560791
2002-03-21,13.819714546203613
2002-03-22,13.639694213867188
2002-03-25,13.546956062316895
2002-03-26,13.759709358215332
2002-03-27,13.997920989990234
2002-03-28,13.928817749023438
2002-04-01,14.134299278259277
2002-04-02,14.263402938842773
2002-04-03,14.256126403808594
2002-04-04,13.774253845214844
2002-04-05,13.663329124450684
2002-04-08,13.625146865844727
2002-04-09,13.545140266418457
2002-04-10,13.583320617675781
2002-04-11,13.43239688873291
2002-04-12,13.257833480834961
2002-04-15,13.483318328857422
2002-04-16,13.768799781799316
2002-04-17,13.86153793334961
2002-04-18,13.912456512451172
2002-04-19,13.874263763427734
2002-04-22,13.82517147064209
2002-04-23,13.736072540283203
2002-04-24,13.583320617675781
2002-04-25,13.619696617126465
2002-04-26,13.576050758361816
2002-04-29,13.676064491271973
2002-04-30,13.766977310180664
2002-05-01,13.794257164001465
2002-05-02,13.897910118103027
2002-05-03,14.112470626831055
2002-05-06,13.928817749023438
2002-05-07,13.848809242248535
2002-05-08,14.087018013000488
2002-05-09,14.101561546325684
2002-05-10,13.865174293518066
2002-05-13,14.134299278259277
2002-05-14,14.24703311920166
2002-05-15,14.19540023803711
2002-05-16,14.367634773254395
2002-05-17,14.34912109375
2002-05-20,14.23058795928955
2002-05-21,14.280599594116211
2002-05-22,14.360225677490234
2002-05-23,14.393569946289062
2002-05-24,14.282444953918457
2002-05-28,14.286148071289062
2002-05-29,14.386154174804688
2002-05-30,14.1768798828125
2002-05-31,14.384303092956543
2002-06-03,14.197253227233887
2002-06-04,13.90279483795166
2002-06-05,13.871310234069824
2002-06-06,13.867605209350586
2002-06-07,13.8361234664917
2002-06-10,13.752782821655273
2002-06-11,13.88056755065918
2002-06-12,13.8472318649292
2002-06-13,13.599066734313965
2002-06-14,13.445351600646973
2002-06-17,13.97686767578125
2002-06-18,13.987980842590332
2002-06-19,13.826860427856445
2002-06-20,13.686107635498047
2002-06-21,13.843522071838379
2002-06-24,13.876864433288574
2002-06-25,13.943532943725586
2002-06-26,14.167621612548828
2002-06-27,14.523202896118164
2002-06-28,14.982494354248047
2002-07-01,14.90471363067627
2002-07-02,14.519495964050293
2002-07-03,14.565792083740234
2002-07-05,15.093609809875488
2002-07-08,15.358440399169922
2002-07-09,15.215837478637695
2002-07-10,14.6787691116333
2002-07-11,14.367634773254395
2002-07-12,14.004644393920898
2002-07-15,13.500910758972168
2002-07-16,13.347196578979492
2002-07-17,13.499061584472656
2002-07-18,13.337936401367188
2002-07-19,12.454545021057129
2002-07-22,11.78783130645752
2002-07-23,11.498921394348145
2002-07-24,12.074892044067383
2002-07-25,12.082293510437012
2002-07-26,12.324906349182129
2002-07-29,12.961986541748047
2002-07-30,13.173110008239746
2002-07-31,13.436094284057617
2002-08-01,12.510104179382324
2002-08-02,12.760117530822754
2002-08-05,12.324906349182129
2002-08-06,12.873091697692871
2002-08-07,13.052735328674316
2002-08-08,13.42127513885498
2002-08-09,13.474982261657715
2002-08-12,13.273118019104004
2002-08-13,13.108285903930664
2002-08-14,13.073099136352539
2002-08-15,13.462014198303223
2002-08-16,13.393494606018066
2002-08-19,13.630553245544434
2002-08-20,13.149031639099121
2002-08-21,13.436094284057617
2002-08-22,13.537947654724121
2002-08-23,13.16569995880127
2002-08-26,13.256453514099121
2002-08-27,13.515729904174805
2002-08-28,12.97679615020752
2002-08-29,12.991619110107422
2002-08-30,13.208296775817871
2002-09-03,12.282310485839844
2002-09-04,12.500844955444336
2002-09-05,12.404544830322266
2002-09-06,12.941612243652344
2002-09-09,13.006429672241211
2002-09-10,13.13977336883545
2002-09-11,13.260153770446777
2002-09-12,12.854571342468262
2002-09-13,12.813828468322754
2002-09-16,12.85086727142334
2002-09-17,12.380462646484375
2002-09-18,12.315646171569824
2002-09-19,11.9452543258667
2002-09-20,11.9452543258667
2002-09-23,11.954509735107422
2002-09-24,11.741531372070312
2002-09-25,11.804498672485352
2002-09-26,12.398984909057617
2002-09-27,12.426762580871582
2002-09-30,12.195267677307129
2002-10-01,12.971243858337402
2002-10-02,12.982356071472168
2002-10-03,12.852724075317383
2002-10-04,12.352684020996094
2002-10-07,12.408246040344238
2002-10-08,12.260086059570312
2002-10-09,11.904508590698242
2002-10-10,12.484177589416504
2002-10-11,12.889759063720703
2002-10-14,12.963841438293457
2002-10-15,13.180520057678223
2002-10-16,12.750862121582031
2002-10-17,12.997175216674805
2002-10-18,12.787898063659668
2002-10-21,12.860126495361328
2002-10-22,12.356389999389648
2002-10-23,12.20822811126709
2002-10-24,12.313793182373047
2002-10-25,12.389726638793945
2002-10-28,12.324906349182129
2002-10-29,11.882281303405762
2002-10-30,12.371200561523438
2002-10-31,12.597147941589355
2002-11-01,12.849013328552246
2002-11-04,12.732339859008789
2002-11-05,12.917534828186035
2002-11-06,12.77863883972168
2002-11-07,12.556401252746582
2002-11-08,12.65270709991455
2002-11-11,12.65270709991455
2002-11-12,12.77863883972168
2002-11-13,12.476766586303711
2002-11-14,12.904573440551758
2002-11-15,13.03791332244873
2002-11-18,13.061994552612305
2002-11-19,12.982356071472168
2002-11-20,12.965688705444336
2002-11-21,12.961986541748047
2002-11-22,12.645296096801758
2002-11-25,12.47305965423584
2002-11-26,12.160085678100586
2002-11-27,12.495284080505371
2002-11-29,12.36194133758545
2002-12-02,12.306385040283203
2002-12-03,12.263790130615234
2002-12-04,12.200820922851562
2002-12-05,12.195267677307129
2002-12-06,12.49898910522461
2002-12-09,12.173041343688965
2002-12-10,12.315646171569824
2002-12-11,12.217491149902344
2002-12-12,12.332314491271973
2002-12-13,12.269346237182617
2002-12-16,12.630478858947754
2002-12-17,12.623072624206543
2002-12-18,12.486028671264648
2002-12-19,12.486028671264648
2002-12-20,12.70085620880127
2002-12-23,12.899019241333008
2002-12-24,12.858274459838867
2002-12-26,12.906423568725586
2002-12-27,12.65270709991455
2002-12-30,13.023097038269043
2002-12-31,13.241637229919434
2003-01-02,13.506468772888184
2003-01-03,13.384233474731445
2003-01-06,13.871310234069824
2003-01-07,13.213850975036621
2003-01-08,12.86383056640625
2003-01-09,13.204596519470215
2003-01-10,13.097182273864746
2003-01-13,12.886054039001465
2003-01-14,12.86197566986084
2003-01-15,12.858274459838867
2003-01-16,12.926797866821289
2003-01-17,12.841605186462402
2003-01-21,12.382314682006836
2003-01-22,12.17859935760498
2003-01-23,12.148963928222656
2003-01-24,11.971179962158203
2003-01-27,11.708198547363281
2003-01-28,12.098963737487793
2003-01-29,12.47491455078125
2003-01-30,12.198973655700684
2003-01-31,12.576780319213867
2003-02-03,12.654552459716797
2003-02-04,12.654552459716797
2003-02-05,12.469359397888184
2003-02-06,12.108221054077148
2003-02-07,11.858209609985352
2003-02-10,11.984138488769531
2003-02-11,11.935992240905762
2003-02-12,11.574854850769043
2003-02-13,11.813759803771973
2003-02-14,12.110074996948242
2003-02-18,12.343427658081055
2003-02-19,12.16563606262207
2003-02-20,12.108221054077148
2003-02-21,12.565661430358887
2003-02-24,12.47305965423584
2003-02-25,12.278609275817871
2003-02-26,12.024885177612305
2003-02-27,11.967477798461914
2003-02-28,12.17674732208252
2003-03-03,12.373054504394531
2003-03-04,12.23971176147461
2003-03-05,12.306385040283203
2003-03-06,12.352684020996094
2003-03-07,12.09340763092041
2003-03-10,11.954509735107422
2003-03-11,11.871172904968262
2003-03-12,11.458178520202637
2003-03-13,11.760053634643555
2003-03-14,11.79894733428955
2003-03-17,12.130450248718262
2003-03-18,11.824872970581055
2003-03-19,12.010069847106934
2003-03-20,11.778571128845215
2003-03-21,11.880428314208984
2003-03-24,11.574854850769043
2003-03-25,11.993395805358887
2003-03-26,11.917468070983887
2003-03-27,11.76931095123291
2003-03-28,11.880428314208984
2003-03-31,11.717453956604004
2003-04-01,12.117481231689453
2003-04-02,12.09340763092041
2003-04-03,12.217491149902344
2003-04-04,12.408246040344238
2003-04-07,12.417502403259277
2003-04-08,12.47305965423584
2003-04-09,12.50454330444336
2003-04-10,12.297125816345215
2003-04-11,12.184155464172363
2003-04-14,12.384169578552246
2003-04-15,12.39157772064209
2003-04-16,12.221193313598633
2003-04-17,12.500844955444336
2003-04-21,12.408246040344238
2003-04-22,12.649003982543945
2003-04-23,12.56380558013916
2003-04-24,12.404544830322266
2003-04-25,12.037841796875
2003-04-28,12.363794326782227
2003-04-29,12.18600845336914
2003-04-30,12.167484283447266
2003-05-01,12.237863540649414
2003-05-02,12.710118293762207
2003-05-05,12.90827465057373
2003-05-06,13.21940803527832
2003-05-07,13.287930488586426
2003-05-08,13.15830135345459
2003-05-09,13.445351600646973
2003-05-12,13.523136138916016
2003-05-13,13.297600746154785
2003-05-14,13.240568161010742
2003-05-15,13.297600746154785
2003-05-16,13.734829902648926
2003-05-19,13.225359916687012
2003-05-20,13.38314151763916
2003-05-21,13.546629905700684
2003-05-22,13.653090476989746
2003-05-23,13.61126708984375
2003-05-27,13.801368713378906
2003-05-28,13.78235912322998
2003-05-29,13.78425407409668
2003-05-30,13.981966972351074
2003-06-02,14.06750202178955
2003-06-03,14.286128044128418
2003-06-04,14.575081825256348
2003-06-05,14.493331909179688
2003-06-06,14.523752212524414
2003-06-09,14.489531517028809
2003-06-10,14.653023719787598
2003-06-11,15.170096397399902
2003-06-12,15.21762466430664
2003-06-13,15.065542221069336
2003-06-16,15.542699813842773
2003-06-17,15.19861125946045
2003-06-18,15.164396286010742
2003-06-19,15.05984115600586
2003-06-20,15.0541353225708
2003-06-23,14.909656524658203
2003-06-24,14.924864768981934
2003-06-25,14.818404197692871
2003-06-26,14.607397079467773
2003-06-27,14.428702354431152
2003-06-30,14.409688949584961
2003-07-01,14.333653450012207
2003-07-02,14.392579078674316
