Date,ptr
2003-12-22,24.971132278442383
2003-12-23,24.446561813354492
2003-12-24,25.183914184570312
2003-12-26,24.990915298461914
2003-12-29,26.861522674560547
2003-12-30,27.376188278198242
2003-12-31,28.232309341430664
2004-01-02,31.523195266723633
2004-01-05,30.731409072875977
2004-01-06,28.073955535888672
2004-01-07,26.668533325195312
2004-01-08,27.71269989013672
2004-01-09,26.762550354003906
2004-01-12,24.718740463256836
2004-01-13,24.431711196899414
2004-01-14,25.58476448059082
2004-01-15,24.891948699951172
2004-01-16,23.521156311035156
2004-01-20,25.609495162963867
2004-01-21,25.436302185058594
2004-01-22,25.18886947631836
2004-01-23,25.48579216003418
2004-01-26,24.72368621826172
2004-01-27,24.76822280883789
2004-01-28,23.902206420898438
2004-01-29,24.248613357543945
2004-01-30,23.96653938293457
2004-02-02,23.69930648803711
2004-02-03,24.2981014251709
2004-02-04,23.902206420898438
2004-02-05,23.84776496887207
2004-02-06,24.847402572631836
2004-02-09,25.564964294433594
2004-02-10,25.08988380432129
2004-02-11,25.337322235107422
2004-02-12,25.312580108642578
2004-02-13,25.41155433654785
2004-02-17,26.787290573120117
2004-02-18,26.34191131591797
2004-02-19,25.634252548217773
2004-02-20,25.64414405822754
2004-02-23,26.148914337158203
2004-02-24,25.990550994873047
2004-02-25,25.995500564575195
2004-02-26,26.307270050048828
2004-02-27,26.406240463256836
2004-03-01,26.826879501342773
2004-03-02,26.178606033325195
2004-03-03,26.07963752746582
2004-03-04,26.030134201049805
2004-03-05,26.52501678466797
2004-03-08,26.43593978881836
2004-03-09,26.52501678466797
2004-03-10,25.85694122314453
2004-03-11,24.629669189453125
2004-03-12,25.634252548217773
2004-03-15,25.703533172607422
2004-03-16,25.906414031982422
2004-03-17,26.44089126586914
2004-03-18,25.782716751098633
2004-03-19,25.61445426940918
2004-03-22,24.891948699951172
2004-03-23,25.555068969726562
2004-03-24,25.109683990478516
2004-03-25,24.708833694458008
2004-03-26,24.436660766601562
2004-03-29,24.199127197265625
2004-03-30,24.64450454711914
2004-03-31,25.28783416748047
2004-04-01,24.83750343322754
2004-04-02,25.12453842163086
2004-04-05,25.218555450439453
2004-04-06,24.951326370239258
2004-04-07,24.76822280883789
2004-04-08,24.76327896118164
2004-04-12,25.134435653686523
2004-04-13,25.153898239135742
2004-04-14,24.573854446411133
2004-04-15,24.13502311706543
2004-04-16,24.336795806884766
2004-04-19,24.119890213012695
2004-04-20,23.312881469726562
2004-04-21,22.465503692626953
2004-04-22,23.403671264648438
2004-04-23,23.3280086517334
2004-04-26,22.73282814025879
2004-04-27,22.798397064208984
2004-04-28,22.324281692504883
2004-04-29,21.7643985748291
2004-04-30,21.68874168395996
2004-05-03,22.410018920898438
2004-05-04,23.620555877685547
2004-05-05,23.39358139038086
2004-05-06,23.37340545654297
2004-05-07,23.252349853515625
2004-05-10,21.93085479736328
2004-05-11,22.722742080688477
2004-05-12,22.53107261657715
2004-05-13,22.59664535522461
2004-05-14,22.268795013427734
2004-05-17,20.99772834777832
2004-05-18,21.50212287902832
2004-05-19,22.253660202026367
2004-05-20,21.966154098510742
2004-05-21,22.384798049926758
2004-05-24,23.24226188659668
2004-05-25,23.54489517211914
2004-05-26,23.79203987121582
2004-05-27,24.06441879272461
2004-05-28,23.95850372314453
2004-06-01,24.331741333007812
2004-06-02,24.26112937927246
2004-06-03,23.54489517211914
2004-06-04,23.560029983520508
2004-06-07,24.200603485107422
2004-06-08,24.013978958129883
2004-06-09,23.52976417541504
2004-06-10,23.953453063964844
2004-06-14,23.222091674804688
2004-06-15,23.3280086517334
2004-06-16,23.252349853515625
2004-06-17,22.79334831237793
2004-06-18,22.248620986938477
2004-06-21,21.92076301574707
2004-06-22,21.885456085205078
2004-06-23,22.319225311279297
2004-06-24,22.833702087402344
2004-06-25,23.151472091674805
2004-06-28,23.171648025512695
2004-06-29,23.020336151123047
2004-06-30,23.35322380065918
2004-07-01,23.19182014465332
2004-07-02,23.277570724487305
2004-07-06,23.79709243774414
2004-07-07,24.321664810180664
2004-07-08,23.908061981201172
2004-07-09,24.074506759643555
2004-07-12,23.706302642822266
2004-07-13,23.52976417541504
2004-07-14,23.721437454223633
2004-07-15,23.807178497314453
2004-07-16,24.200603485107422
2004-07-19,24.997535705566406
2004-07-20,25.24468994140625
2004-07-21,24.911794662475586
2004-07-22,25.047983169555664
2004-07-23,24.64951515197754
2004-07-26,24.51836395263672
2004-07-27,25.20937728881836
2004-07-28,25.219470977783203
2004-07-29,24.99249267578125
2004-07-30,25.189210891723633
2004-08-02,25.42123031616211
2004-08-03,25.32035255432129
2004-08-04,24.931974411010742
2004-08-05,24.947099685668945
2004-08-06,24.39731788635254
2004-08-09,24.614206314086914
2004-08-10,24.64951515197754
2004-08-11,23.887880325317383
2004-08-12,23.56507682800293
2004-08-13,23.63064193725586
2004-08-16,23.85761833190918
2004-08-17,23.53985023498535
2004-08-18,24.069459915161133
2004-08-19,24.392271041870117
2004-08-20,24.604110717773438
2004-08-23,24.336795806884766
2004-08-24,24.402353286743164
2004-08-25,24.931974411010742
2004-08-26,24.931974411010742
2004-08-27,25.123634338378906
2004-08-30,25.335477828979492
2004-08-31,25.40104866027832
2004-09-01,25.718814849853516
2004-09-02,25.976051330566406
2004-09-03,25.880216598510742
2004-09-07,26.285045623779297
2004-09-08,26.067249298095703
2004-09-09,25.7976016998291
2004-09-10,25.828725814819336
2004-09-13,25.823537826538086
2004-09-14,26.285045623779297
2004-09-15,25.87540054321289
2004-09-16,26.798412322998047
2004-09-17,27.093978881835938
2004-09-20,27.27546501159668
2004-09-21,27.467329025268555
2004-09-22,26.979894638061523
2004-09-23,27.342880249023438
2004-09-24,27.03175163269043
2004-09-27,26.98508071899414
2004-09-28,27.56067657470703
2004-09-29,27.451772689819336
2004-09-30,27.876991271972656
2004-10-01,28.20884895324707
2004-10-04,28.400712966918945
2004-10-05,28.105146408081055
2004-10-06,28.151811599731445
2004-10-07,28.390338897705078
2004-10-08,28.265886306762695
2004-10-11,28.219213485717773
2004-10-12,28.198476791381836
2004-10-13,27.62289810180664
2004-10-14,27.451772689819336
2004-10-15,27.75771141052246
2004-10-18,27.353246688842773
2004-10-19,27.571043014526367
2004-10-20,27.61252212524414
2004-10-21,27.778453826904297
2004-10-22,27.866615295410156
2004-10-25,27.66437339782715
2004-10-26,27.690303802490234
2004-10-27,27.431032180786133
2004-10-28,27.156208038330078
2004-10-29,27.285842895507812
2004-11-01,27.078420639038086
2004-11-02,27.63326072692871
2004-11-03,28.16736602783203
2004-11-04,28.245159149169922
2004-11-05,28.364412307739258
2004-11-08,28.141443252563477
2004-11-09,28.115514755249023
2004-11-10,28.281450271606445
2004-11-11,28.219213485717773
2004-11-12,28.379974365234375
2004-11-15,28.379974365234375
2004-11-16,28.125879287719727
2004-11-17,28.61330795288086
2004-11-18,28.571836471557617
2004-11-19,28.49404525756836
2004-11-22,28.934810638427734
2004-11-23,29.349639892578125
2004-11-24,29.30815887451172
2004-11-26,29.194082260131836
2004-11-29,29.344467163085938
2004-11-30,29.22001075744629
2004-12-01,29.142234802246094
2004-12-02,28.41107749938965
2004-12-03,28.540719985961914
2004-12-06,28.322919845581055
2004-12-07,28.032546997070312
2004-12-08,27.47770118713379
2004-12-09,27.63845443725586
2004-12-10,27.17176628112793
2004-12-13,27.399919509887695
2004-12-14,27.39472770690918
2004-12-15,28.16217803955078
2004-12-16,27.845863342285156
2004-12-17,28.105146408081055
2004-12-20,28.234777450561523
2004-12-21,28.18292808532715
2004-12-22,27.887353897094727
2004-12-23,27.949581146240234
2004-12-27,27.752525329589844
2004-12-28,27.80957794189453
2004-12-29,28.016979217529297
2004-12-30,27.86142349243164
2004-12-31,27.840686798095703
2005-01-03,27.545106887817383
2005-01-04,27.32213020324707
2005-01-05,26.834701538085938
2005-01-06,27.17176628112793
2005-01-07,26.782854080200195
2005-01-10,27.0732421875
2005-01-11,26.902124404907227
2005-01-12,27.301395416259766
2005-01-13,27.410297393798828
2005-01-14,27.529552459716797
2005-01-18,28.33848762512207
2005-01-19,28.286623001098633
2005-01-20,28.20884895324707
2005-01-21,28.317737579345703
2005-01-24,28.26070785522461
2005-01-25,28.535531997680664
2005-01-26,28.779251098632812
2005-01-27,28.888145446777344
2005-01-28,28.61330795288086
2005-01-31,29.090370178222656
2005-02-01,28.914073944091797
2005-02-02,28.72739601135254
2005-02-03,28.934810638427734
2005-02-04,29.375574111938477
2005-02-07,29.74374008178711
2005-02-08,30.003015518188477
2005-02-09,30.054866790771484
2005-02-10,30.469697952270508
2005-02-11,30.360809326171875
2005-02-14,30.604528427124023
2005-02-15,30.754905700683594
2005-02-16,30.9052791595459
2005-02-17,30.775644302368164
2005-02-18,31.06085205078125
2005-02-22,31.081581115722656
2005-02-23,31.045284271240234
2005-02-24,31.56901741027832
2005-02-25,32.549072265625
2005-02-28,32.63203048706055
2005-03-01,32.212013244628906
2005-03-02,31.911258697509766
2005-03-03,32.040897369384766
2005-03-04,32.035701751708984
2005-03-07,32.24312973022461
2005-03-08,32.974273681640625
2005-03-09,32.63203048706055
2005-03-10,32.30535125732422
2005-03-11,32.33128356933594
2005-03-14,32.683902740478516
2005-03-15,32.37794876098633
2005-03-16,32.64759826660156
2005-03-17,33.47208023071289
2005-03-18,33.798763275146484
2005-03-21,33.89210510253906
2005-03-22,32.756473541259766
2005-03-23,31.558652877807617
2005-03-24,31.95793342590332
2005-03-28,31.56382942199707
2005-03-29,31.506793975830078
2005-03-30,32.34684753417969
2005-03-31,32.78241729736328
2005-04-01,33.58097457885742
2005-04-04,33.32170486450195
2005-04-05,33.186885833740234
2005-04-06,33.4150390625
2005-04-07,33.11946487426758
2005-04-08,33.109100341796875
2005-04-11,33.000205993652344
2005-04-12,32.48684310913086
2005-04-13,32.0616455078125
2005-04-14,31.916446685791016
2005-04-15,31.2838191986084
2005-04-18,31.408281326293945
2005-04-19,32.23794174194336
2005-04-20,31.950843811035156
2005-04-21,32.78898239135742
2005-04-22,32.92778778076172
2005-04-25,33.16801452636719
2005-04-26,33.15734100341797
2005-04-27,32.60212707519531
2005-04-28,32.14302062988281
2005-04-29,31.8760986328125
2005-05-02,32.484683990478516
2005-05-03,32.14302062988281
2005-05-04,32.76762390136719
2005-05-05,32.80500411987305
2005-05-06,32.778297424316406
2005-05-09,33.20004653930664
2005-05-10,33.258766174316406
2005-05-11,33.312156677246094
2005-05-12,32.479347229003906
2005-05-13,32.34587860107422
2005-05-16,32.30852127075195
2005-05-17,32.570106506347656
2005-05-18,32.484683990478516
2005-05-19,32.8797492980957
2005-05-20,33.15734100341797
2005-05-23,33.08259963989258
2005-05-24,33.40824508666992
2005-05-25,33.52035140991211
2005-05-26,33.531028747558594
2005-05-27,34.22503662109375
2005-05-31,34.42256164550781
2005-06-01,34.75887680053711
2005-06-02,34.24104690551758
2005-06-03,34.55603790283203
2005-06-06,35.66108703613281
2005-06-07,36.03477478027344
2005-06-08,36.7127685546875
2005-06-09,36.7127685546875
2005-06-10,37.358726501464844
2005-06-13,36.76616668701172
2005-06-14,36.36043930053711
2005-06-15,36.547271728515625
2005-06-16,37.10247802734375
2005-06-17,37.518882751464844
2005-06-20,38.292964935302734
2005-06-21,38.15415954589844
2005-06-22,38.757415771484375
2005-06-23,39.21651077270508
2005-06-24,39.34998321533203
2005-06-27,39.371334075927734
2005-06-28,39.542171478271484
2005-06-29,39.851806640625
2005-06-30,39.211181640625
2005-07-01,40.01195526123047
2005-07-05,41.31988525390625
2005-07-06,41.75764465332031
2005-07-07,41.6882438659668
2005-07-08,41.45869064331055
2005-07-11,41.4266471862793
2005-07-12,41.83238220214844
2005-07-13,42.04591369628906
2005-07-14,41.34123992919922
2005-07-15,41.18642807006836
2005-07-18,41.02627182006836
2005-07-19,41.55477523803711
2005-07-20,41.58147048950195
2005-07-21,44.25605392456055
2005-07-22,44.68313217163086
2005-07-25,45.94302749633789
2005-07-26,45.644046783447266
2005-07-27,46.6637077331543
2005-07-28,46.57829666137695
2005-07-29,47.635318756103516
2005-08-01,49.471744537353516
2005-08-02,50.44868087768555
2005-08-03,47.9662971496582
2005-08-04,46.9466552734375
2005-08-05,47.288307189941406
2005-08-08,48.895198822021484
2005-08-09,47.848854064941406
2005-08-10,49.247535705566406
2005-08-11,49.23153305053711
2005-08-12,49.16744613647461
2005-08-15,48.84714126586914
2005-08-16,47.485843658447266
2005-08-17,45.37713623046875
2005-08-18,44.3895149230957
2005-08-19,43.668827056884766
2005-08-22,43.562049865722656
2005-08-23,43.61542892456055
2005-08-24,42.7879638671875
2005-08-25,44.832603454589844
2005-08-26,43.962440490722656
2005-08-29,44.21334457397461
2005-08-30,43.855674743652344
2005-08-31,43.855674743652344
2005-09-01,44.469581604003906
2005-09-02,44.719398498535156
2005-09-06,44.27663040161133
2005-09-07,43.975975036621094
2005-09-08,43.55508804321289
2005-09-09,44.40781784057617
2005-09-12,43.74639892578125
2005-09-13,43.3419075012207
2005-09-14,43.4403076171875
2005-09-15,43.866661071777344
2005-09-16,43.456703186035156
2005-09-19,44.440616607666016
2005-09-20,44.55540466308594
2005-09-21,45.025516510009766
2005-09-22,44.610084533691406
2005-09-23,44.38596725463867
2005-09-26,44.68660354614258
2005-09-27,44.205570220947266
2005-09-28,44.73032760620117
2005-09-29,46.02583694458008
2005-09-30,45.5721321105957
2005-10-03,45.75251770019531
2005-10-04,44.719398498535156
2005-10-05,43.62068557739258
2005-10-06,42.56570053100586
2005-10-07,43.59882354736328
2005-10-10,43.07952117919922
2005-10-11,44.03066635131836
2005-10-12,43.08498764038086
2005-10-13,42.31972122192383
2005-10-14,41.833221435546875
2005-10-17,42.59302520751953
2005-10-18,41.74029541015625
2005-10-19,41.707496643066406
2005-10-20,39.73963928222656
2005-10-21,40.39558792114258
2005-10-24,40.88208770751953
2005-10-25,41.94801330566406
2005-10-26,41.188194274902344
2005-10-27,40.767303466796875
2005-10-28,41.20460510253906
2005-10-31,41.94255065917969
2005-11-01,42.06279373168945
2005-11-02,42.4454345703125
2005-11-03,42.664093017578125
2005-11-04,42.09013366699219
2005-11-07,41.53804397583008
2005-11-08,41.62002182006836
2005-11-09,42.03547286987305
2005-11-10,40.93674850463867
2005-11-11,41.25926208496094
2005-11-14,40.96408462524414
2005-11-15,40.97502136230469
2005-11-16,41.81682205200195
2005-11-17,42.30878829956055
2005-11-18,42.494632720947266
2005-11-21,42.767948150634766
2005-11-22,42.99205780029297
2005-11-23,43.456703186035156
2005-11-25,43.22164535522461
2005-11-28,42.67502212524414
2005-11-29,42.92100143432617
2005-11-30,43.0193977355957
2005-12-01,44.32035446166992
2005-12-02,44.150901794433594
2005-12-05,44.670204162597656
2005-12-06,44.424217224121094
2005-12-07,44.79593276977539
2005-12-08,44.981788635253906
2005-12-09,44.757667541503906
2005-12-12,45.080169677734375
2005-12-13,44.68660354614258
2005-12-14,44.839664459228516
2005-12-15,44.54446792602539
2005-12-16,44.06344985961914
2005-12-19,44.11264419555664
2005-12-20,44.757667541503906
2005-12-21,44.93257141113281
2005-12-22,44.47343444824219
2005-12-23,44.93257141113281
2005-12-27,43.877593994140625
2005-12-28,44.71394348144531
2005-12-29,44.659271240234375
2005-12-30,44.801395416259766
2006-01-03,45.64319610595703
2006-01-04,46.49046325683594
2006-01-05,46.15156555175781
2006-01-06,46.87310028076172
2006-01-09,47.829689025878906
2006-01-10,47.703975677490234
2006-01-11,48.676979064941406
2006-01-12,48.01007843017578
2006-01-13,49.43130874633789
2006-01-17,50.86347961425781
2006-01-18,50.868919372558594
2006-01-19,52.79851531982422
2006-01-20,52.388545989990234
2006-01-23,52.77665328979492
2006-01-24,52.5853271484375
2006-01-25,52.044185638427734
2006-01-26,51.688865661621094
2006-01-27,53.81522750854492
2006-01-30,54.62423324584961
2006-01-31,54.67344284057617
2006-02-01,54.44385528564453
2006-02-02,52.486934661865234
2006-02-03,52.6618537902832
2006-02-06,55.07795333862305
2006-02-07,53.04996871948242
2006-02-08,53.077301025390625
2006-02-09,52.35576629638672
2006-02-10,52.74386215209961
2006-02-13,52.3612174987793
2006-02-14,53.24128341674805
2006-02-15,52.21909713745117
2006-02-16,52.415870666503906
2006-02-17,52.70011901855469
2006-02-21,54.66252136230469
2006-02-22,54.44385528564453
2006-02-23,53.651248931884766
2006-02-24,54.252525329589844
2006-02-27,53.869903564453125
2006-02-28,53.14835739135742
2006-03-01,54.42747116088867
2006-03-02,54.596920013427734
2006-03-03,54.192413330078125
2006-03-06,53.186614990234375
2006-03-07,52.36669158935547
2006-03-08,51.76539611816406
2006-03-09,51.49755096435547
2006-03-10,51.9402961730957
2006-03-13,52.70011901855469
2006-03-14,53.59659194946289
2006-03-15,54.03388214111328
2006-03-16,54.29624557495117
2006-03-17,54.006561279296875
2006-03-20,53.487266540527344
2006-03-21,54.585968017578125
2006-03-22,55.64644241333008
2006-03-23,56.55929183959961
2006-03-24,56.952877044677734
2006-03-27,56.8763427734375
2006-03-28,56.08919906616211
2006-03-29,56.57568359375
2006-03-30,57.24257278442383
2006-03-31,57.36830139160156
2006-04-03,59.276039123535156
2006-04-04,58.57632064819336
2006-04-05,59.50012969970703
2006-04-06,60.83938217163086
2006-04-07,59.194034576416016
2006-04-10,60.593379974365234
2006-04-11,59.66413116455078
2006-04-12,59.66958999633789
2006-04-13,59.5274772644043
2006-04-17,61.49531936645508
2006-04-18,63.408504486083984
2006-04-19,64.4580307006836
2006-04-20,64.77507019042969
2006-04-21,64.85630798339844
2006-04-24,63.212615966796875
2006-04-25,62.35454559326172
2006-04-26,62.683284759521484
2006-04-27,61.08974075317383
2006-04-28,62.62758255004883
2006-05-01,62.878299713134766
2006-05-02,64.54428100585938
2006-05-03,64.18769073486328
2006-05-04,65.63636779785156
2006-05-05,66.84547424316406
2006-05-08,68.39442443847656
2006-05-09,67.24663543701172
2006-05-10,67.3525161743164
2006-05-11,66.20470428466797
2006-05-12,64.74486541748047
2006-05-15,63.51348876953125
2006-05-16,64.29911041259766
2006-05-17,62.57182312011719
2006-05-18,61.8419303894043
2006-05-19,62.683284759521484
2006-05-22,58.17008590698242
2006-05-23,61.45747756958008
2006-05-24,59.62990188598633
2006-05-25,61.134315490722656
2006-05-26,61.095333099365234
2006-05-30,59.17301940917969
2006-05-31,60.51026916503906
2006-06-01,59.312313079833984
2006-06-02,59.830509185791016
2006-06-05,58.77741622924805
2006-06-06,59.50733947753906
2006-06-07,56.83285903930664
2006-06-08,55.389747619628906
2006-06-09,54.56511306762695
2006-06-12,52.9548454284668
2006-06-13,50.49765396118164
2006-06-14,52.63725662231445
2006-06-15,55.261592864990234
2006-06-16,54.9941291809082
2006-06-19,53.328147888183594
2006-06-20,53.76832962036133
2006-06-21,55.32844543457031
2006-06-22,55.02757263183594
2006-06-23,56.08065414428711
2006-06-26,56.11965560913086
2006-06-27,55.95249938964844
2006-06-28,57.69649124145508
2006-06-29,59.65220260620117
2006-06-30,60.15925598144531
2006-07-03,61.37390899658203
2006-07-05,60.175960540771484
2006-07-06,61.79734802246094
2006-07-07,60.120235443115234
2006-07-10,60.96159362792969
2006-07-11,61.03960418701172
2006-07-12,60.69972229003906
2006-07-13,60.354251861572266
2006-07-14,61.76951217651367
2006-07-17,59.56306457519531
2006-07-18,59.95307159423828
2006-07-19,61.624637603759766
2006-07-20,60.65514373779297
2006-07-21,60.538116455078125
2006-07-24,62.727882385253906
2006-07-25,62.8003044128418
2006-07-26,63.34632873535156
2006-07-27,62.950748443603516
2006-07-28,64.07068634033203
2006-07-31,63.741947174072266
2006-08-01,62.47712326049805
2006-08-02,62.711143493652344
2006-08-03,62.54399490356445
2006-08-04,62.70000076293945
2006-08-07,62.86716079711914
2006-08-08,63.0844612121582
2006-08-09,64.33255767822266
2006-08-10,64.41059112548828
2006-08-11,64.7727279663086
2006-08-14,64.56658172607422
2006-08-15,65.30206298828125
2006-08-16,64.7170181274414
2006-08-17,63.34076690673828
2006-08-18,63.12903594970703
2006-08-21,63.134605407714844
2006-08-22,64.83402252197266
2006-08-23,63.786521911621094
2006-08-24,63.80323791503906
2006-08-25,63.71965026855469
2006-08-28,63.06217575073242
2006-08-29,63.329612731933594
2006-08-30,62.56069564819336
2006-08-31,62.50498580932617
2006-09-01,63.75204086303711
2006-09-05,63.615234375
2006-09-06,61.22088623046875
2006-09-07,61.19807434082031
2006-09-08,61.243690490722656
2006-09-11,59.630374908447266
2006-09-12,60.34865951538086
2006-09-13,61.3234977722168
2006-09-14,60.51398468017578
2006-09-15,61.19807434082031
2006-09-18,61.9334831237793
2006-09-19,61.16387939453125
2006-09-20,60.99855422973633
2006-09-21,61.0213508605957
2006-09-22,60.28596115112305
2006-09-25,60.61661148071289
2006-09-26,60.816131591796875
2006-09-27,61.04415512084961
2006-09-28,61.3234977722168
2006-09-29,61.36911392211914
2006-10-02,60.662200927734375
2006-10-03,59.829891204833984
2006-10-04,60.20042419433594
2006-10-05,60.314449310302734
2006-10-06,60.30305862426758
2006-10-09,60.25175094604492
2006-10-10,60.57099533081055
2006-10-11,60.1434326171875
2006-10-12,61.574337005615234
2006-10-13,61.95627212524414
2006-10-16,62.999542236328125
2006-10-17,62.252723693847656
2006-10-18,62.33252716064453
2006-10-19,62.82280349731445
2006-10-20,62.61188507080078
2006-10-23,62.532066345214844
2006-10-24,63.55251693725586
2006-10-25,63.90595626831055
2006-10-26,63.63802719116211
2006-10-27,63.090755462646484
2006-10-30,62.38954162597656
2006-10-31,62.931121826171875
2006-11-01,63.13064193725586
2006-11-02,63.47269821166992
2006-11-03,63.997169494628906
2006-11-06,64.6470718383789
2006-11-07,64.8294906616211
2006-11-08,65.41666412353516
2006-11-09,66.40859985351562
2006-11-10,65.81002807617188
2006-11-13,66.32881164550781
2006-11-14,66.3572998046875
2006-11-15,66.3459243774414
2006-11-16,65.16584777832031
2006-11-17,65.35967254638672
2006-11-20,65.45657348632812
2006-11-21,65.9924545288086
2006-11-22,68.6889419555664
2006-11-24,70.35926055908203
2006-11-27,69.82908630371094
2006-11-28,68.78583526611328
2006-11-29,71.76167297363281
2006-11-30,73.0272445678711
2006-12-01,73.0272445678711
2006-12-04,73.46050262451172
2006-12-05,74.22441864013672
2006-12-06,73.56312561035156
2006-12-07,73.92797088623047
2006-12-08,73.97927856445312
2006-12-11,75.67242431640625
2006-12-12,74.6519546508789
2006-12-13,73.84244537353516
2006-12-14,76.40213775634766
2006-12-15,76.4648208618164
2006-12-18,75.60401153564453
2006-12-19,75.5298843383789
2006-12-20,75.80923461914062
2006-12-21,75.76364135742188
2006-12-22,75.76364135742188
2006-12-26,77.06912231445312
2006-12-27,80.05061340332031
2006-12-28,81.01974487304688
2006-12-29,80.255859375
2007-01-03,78.61402130126953
2007-01-04,75.49568939208984
2007-01-05,74.4182357788086
2007-01-08,74.7659912109375
2007-01-09,72.79351043701172
2007-01-10,70.50178527832031
2007-01-11,71.24290466308594
2007-01-12,72.628173828125
2007-01-16,71.02056121826172
2007-01-17,69.7948989868164
2007-01-18,68.837158203125
2007-01-19,71.0034408569336
2007-01-22,70.26805877685547
2007-01-23,72.4970703125
2007-01-24,72.9588394165039
2007-01-25,70.61009979248047
2007-01-26,70.60440826416016
2007-01-29,69.19630432128906
2007-01-30,71.11175537109375
2007-01-31,70.30796813964844
2007-02-01,70.34786987304688
2007-02-02,70.77542877197266
2007-02-05,70.70703125
2007-02-06,71.0889663696289
2007-02-07,70.5531005859375
2007-02-08,70.94645690917969
2007-02-09,69.89180755615234
2007-02-12,69.76069641113281
2007-02-13,70.00582122802734
2007-02-14,70.05142211914062
2007-02-15,69.43572998046875
2007-02-16,70.02291870117188
2007-02-20,68.97968292236328
2007-02-21,69.22480773925781
2007-02-22,69.05950164794922
2007-02-23,68.70603942871094
2007-02-26,69.42432403564453
2007-02-27,65.13163757324219
2007-02-28,66.3402099609375
2007-03-01,64.59004974365234
2007-03-02,64.2252197265625
2007-03-05,62.452274322509766
2007-03-06,64.72686767578125
2007-03-07,63.91167449951172
2007-03-08,65.24564361572266
2007-03-09,64.95491790771484
2007-03-12,64.6470718383789
2007-03-13,62.737308502197266
2007-03-14,63.44990539550781
2007-03-15,63.46700668334961
2007-03-16,62.88551330566406
2007-03-19,63.22755813598633
2007-03-20,62.959625244140625
2007-03-21,63.59811019897461
2007-03-22,63.63232421875
2007-03-23,64.07699584960938
2007-03-26,66.15776062011719
2007-03-27,65.4052734375
2007-03-28,65.4451904296875
2007-03-29,67.49746704101562
2007-03-30,66.75064849853516
2007-04-02,67.48606872558594
2007-04-03,67.72550201416016
2007-04-04,67.32075500488281
2007-04-05,67.33212280273438
2007-04-09,67.2181396484375
2007-04-10,67.77137756347656
2007-04-11,67.17977905273438
2007-04-12,68.1193618774414
2007-04-13,67.52198028564453
2007-04-16,68.1193618774414
2007-04-17,67.0579833984375
2007-04-18,67.11019134521484
2007-04-19,66.0024185180664
2007-04-20,67.68437957763672
2007-04-23,66.67520904541016
2007-04-24,66.37939453125
2007-04-25,67.60317993164062
2007-04-26,67.44078826904297
2007-04-27,66.6867904663086
2007-04-30,65.03964233398438
2007-05-01,65.53842163085938
2007-05-02,66.56501007080078
2007-05-03,70.3291244506836
2007-05-04,73.03185272216797
2007-05-07,74.02942657470703
2007-05-08,73.59443664550781
2007-05-09,73.80903625488281
2007-05-10,71.2802963256836
2007-05-11,74.95158386230469
2007-05-14,74.67321014404297
2007-05-15,74.3658218383789
2007-05-16,75.68820190429688
2007-05-17,76.4421615600586
2007-05-18,76.06517028808594
2007-05-21,76.09416961669922
2007-05-22,75.31121063232422
2007-05-23,75.15460205078125
2007-05-24,73.25224304199219
2007-05-25,74.78919982910156
2007-05-29,74.32521057128906
2007-05-30,74.19183349609375
2007-05-31,74.95740509033203
2007-06-01,75.80419158935547
2007-06-04,76.03618621826172
2007-06-05,78.82012176513672
2007-06-06,77.29473114013672
2007-06-07,76.49436950683594
2007-06-08,78.1009292602539
2007-06-11,78.2401351928711
2007-06-12,77.3701400756836
2007-06-13,78.73310852050781
2007-06-14,79.57411193847656
2007-06-15,80.99504852294922
2007-06-18,82.4740219116211
2007-06-19,82.73500061035156
2007-06-20,85.31597137451172
2007-06-21,88.18690490722656
2007-06-22,86.5687255859375
2007-06-25,84.59098052978516
2007-06-26,84.14437866210938
2007-06-27,84.85195922851562
2007-06-28,86.35411834716797
2007-06-29,86.23230743408203
2007-07-02,87.51991271972656
2007-07-03,89.60787963867188
2007-07-05,89.95585632324219
2007-07-06,91.34781646728516
2007-07-09,92.76298522949219
2007-07-10,90.814208984375
2007-07-11,91.24922180175781
2007-07-12,92.21778869628906
2007-07-13,92.09019470214844
2007-07-16,90.77360534667969
2007-07-17,90.76201629638672
2007-07-18,88.38408660888672
2007-07-19,89.81085205078125
2007-07-20,89.48026275634766
2007-07-23,91.16219329833984
2007-07-24,88.50007629394531
2007-07-25,89.78763580322266
2007-07-26,86.40631866455078
2007-07-27,85.45514678955078
2007-07-30,84.96795654296875
2007-07-31,85.40876770019531
2007-08-01,83.48319244384766
2007-08-02,82.8800048828125
2007-08-03,80.0496826171875
2007-08-06,79.40589141845703
2007-08-07,79.29569244384766
2007-08-08,80.98925018310547
2007-08-09,78.06611633300781
2007-08-10,77.88633728027344
2007-08-13,78.49530029296875
2007-08-14,77.61373138427734
2007-08-15,75.42718505859375
2007-08-16,73.03185272216797
2007-08-17,76.72057342529297
2007-08-20,77.93853759765625
2007-08-21,78.18213653564453
2007-08-22,80.78626251220703
2007-08-23,81.56925201416016
2007-08-24,83.86600494384766
2007-08-27,86.84132385253906
2007-08-28,80.84426879882812
2007-08-29,84.79397583007812
2007-08-30,82.99600219726562
2007-08-31,85.33415985107422
2007-09-04,86.62305450439453
2007-09-05,84.24625396728516
2007-09-06,84.49458312988281
2007-09-07,83.54859924316406
