Date,xom
1993-02-09,6.176015377044678
1993-02-10,6.163666725158691
1993-02-11,6.163666725158691
1993-02-12,6.101902961730957
1993-02-16,6.138960838317871
1993-02-17,6.101902961730957
1993-02-18,6.114253520965576
1993-02-19,6.348942279815674
1993-02-22,6.373650074005127
1993-02-23,6.274831771850586
1993-02-24,6.274831771850586
1993-02-25,6.28718376159668
1993-02-26,6.28718376159668
1993-03-01,6.311885833740234
1993-03-02,6.373650074005127
1993-03-03,6.324240684509277
1993-03-04,6.361297607421875
1993-03-05,6.250129699707031
1993-03-08,6.373650074005127
1993-03-09,6.336592674255371
1993-03-10,6.311885833740234
1993-03-11,6.262481689453125
1993-03-12,6.188368797302246
1993-03-15,6.250129699707031
1993-03-16,6.324240684509277
1993-03-17,6.336592674255371
1993-03-18,6.410707950592041
1993-03-19,6.386003017425537
1993-03-22,6.410707950592041
1993-03-23,6.386003017425537
1993-03-24,6.423059463500977
1993-03-25,6.484818935394287
1993-03-26,6.44775390625
1993-03-29,6.546576976776123
1993-03-30,6.571287155151367
1993-03-31,6.534224033355713
1993-04-01,6.472464561462402
1993-04-02,6.534224033355713
1993-04-05,6.620687961578369
1993-04-06,6.682450771331787
1993-04-07,6.744210243225098
1993-04-08,6.719508647918701
1993-04-12,6.79361629486084
1993-04-13,6.768909931182861
1993-04-14,6.781268119812012
1993-04-15,6.719508647918701
1993-04-16,6.81832218170166
1993-04-19,6.707156181335449
1993-04-20,6.583632946014404
1993-04-21,6.546576976776123
1993-04-22,6.509521961212158
1993-04-23,6.348942279815674
1993-04-26,6.361297607421875
1993-04-27,6.460108280181885
1993-04-28,6.4971699714660645
1993-04-29,6.521874904632568
1993-04-30,6.521874904632568
1993-05-03,6.546576976776123
1993-05-04,6.472464561462402
1993-05-05,6.410707950592041
1993-05-06,6.460108280181885
1993-05-07,6.40716028213501
1993-05-10,6.357200622558594
1993-05-11,6.369687557220459
1993-05-12,6.40716028213501
1993-05-13,6.344709873199463
1993-05-14,6.369687557220459
1993-05-17,6.432133674621582
1993-05-18,6.419647693634033
1993-05-19,6.457117080688477
1993-05-20,6.5195631980896
1993-05-21,6.469605445861816
1993-05-24,6.494584083557129
1993-05-25,6.494584083557129
1993-05-26,6.457117080688477
1993-05-27,6.482096195220947
1993-05-28,6.5445427894592285
1993-06-01,6.507075309753418
1993-06-02,6.482096195220947
1993-06-03,6.494584083557129
1993-06-04,6.5195631980896
1993-06-07,6.532052040100098
1993-06-08,6.619480133056641
1993-06-09,6.731888771057129
1993-06-10,6.6944169998168945
1993-06-11,6.5195631980896
1993-06-14,6.5445427894592285
1993-06-15,6.469605445861816
1993-06-16,6.619480133056641
1993-06-17,6.706907272338867
1993-06-18,6.569521427154541
1993-06-21,6.5445427894592285
1993-06-22,6.606990814208984
1993-06-23,6.5195631980896
1993-06-24,6.5445427894592285
1993-06-25,6.532052040100098
1993-06-28,6.606990814208984
1993-06-29,6.5195631980896
1993-06-30,6.606990814208984
1993-07-01,6.507075309753418
1993-07-02,6.457117080688477
1993-07-06,6.394668102264404
1993-07-07,6.419647693634033
1993-07-08,6.432133674621582
