Date,eqnr
2005-02-01,7.742488861083984
2005-02-02,7.994477272033691
2005-02-03,7.826484680175781
2005-02-04,7.900599479675293
2005-02-07,7.7721333503723145
2005-02-08,7.796838283538818
2005-02-09,7.702958583831787
2005-02-10,7.885774612426758
2005-02-11,8.103178024291992
2005-02-14,8.113061904907227
2005-02-15,8.236584663391113
2005-02-16,8.340340614318848
2005-02-17,8.414457321166992
2005-02-18,8.562687873840332
2005-02-22,8.567630767822266
2005-02-23,8.597272872924805
2005-02-24,8.607155799865723
2005-02-25,8.770209312438965
2005-02-28,8.992549896240234
2005-03-01,8.789971351623535
2005-03-02,8.71585750579834
2005-03-03,8.814676284790039
2005-03-04,9.066668510437012
2005-03-07,9.08642578125
2005-03-08,9.041960716247559
2005-03-09,8.982669830322266
2005-03-10,8.873966217041016
2005-03-11,8.957965850830078
2005-03-14,8.918437004089355
2005-03-15,8.799854278564453
2005-03-16,8.869030952453613
2005-03-17,9.165485382080078
2005-03-18,9.125959396362305
2005-03-21,8.938200950622559
2005-03-22,8.661507606506348
2005-03-23,8.37987232208252
2005-03-24,8.449044227600098
2005-03-28,8.335405349731445
2005-03-29,8.30081558227539
2005-03-30,8.305758476257324
2005-03-31,8.46881103515625
2005-04-01,8.641740798950195
2005-04-04,8.710915565490723
2005-04-05,8.602215766906738
2005-04-06,8.775151252746582
2005-04-07,8.755388259887695
2005-04-08,8.750444412231445
2005-04-11,8.691153526306152
2005-04-12,8.612100601196289
2005-04-13,8.429283142089844
2005-04-14,8.404580116271973
2005-04-15,8.340340614318848
2005-04-18,8.350226402282715
2005-04-19,8.577510833740234
2005-04-20,8.523159980773926
2005-04-21,8.67138671875
2005-04-22,8.789971351623535
2005-04-25,8.913496971130371
2005-04-26,8.725739479064941
2005-04-27,8.597272872924805
2005-04-28,8.414457321166992
2005-04-29,8.641740798950195
2005-05-02,8.819619178771973
2005-05-03,8.73067855834961
2005-05-04,8.839380264282227
2005-05-05,8.943140029907227
2005-05-06,8.96784496307373
2005-05-09,8.785539627075195
2005-05-10,8.755331993103027
2005-05-11,8.840923309326172
2005-05-12,8.589188575744629
2005-05-13,8.251859664916992
2005-05-16,8.216620445251465
2005-05-17,8.357592582702637
2005-05-18,8.523733139038086
2005-05-19,8.62946605682373
2005-05-20,8.488492012023926
2005-05-23,8.599255561828613
2005-05-24,8.72512435913086
2005-05-25,8.936582565307617
2005-05-26,9.012100219726562
2005-05-27,9.178245544433594
2005-05-31,8.871129989624023
2005-06-01,9.062451362609863
2005-06-02,9.173213958740234
2005-06-03,9.168173789978027
2005-06-06,9.359495162963867
2005-06-07,9.243696212768555
2005-06-08,9.414875984191895
2005-06-09,9.565916061401367
2005-06-10,9.641437530517578
2005-06-13,9.62130069732666
2005-06-14,9.75723648071289
2005-06-15,9.68675422668457
2005-06-16,9.822684288024902
2005-06-17,9.993866920471191
2005-06-20,9.913311004638672
2005-06-21,9.721994400024414
2005-06-22,9.616264343261719
2005-06-23,9.681716918945312
2005-06-24,9.857931137084961
2005-06-27,10.003939628601074
2005-06-28,10.114699363708496
2005-06-29,10.139871597290039
2005-06-30,10.22043228149414
2005-07-01,10.446990013122559
2005-07-05,10.663480758666992
2005-07-06,10.784311294555664
2005-07-07,10.804451942443848
2005-07-08,11.252542495727539
2005-07-11,11.071290016174316
2005-07-12,11.287785530090332
2005-07-13,11.227365493774414
2005-07-14,10.965561866760254
2005-07-15,10.804451942443848
2005-07-18,10.592994689941406
2005-07-19,10.603065490722656
2005-07-20,10.527543067932129
2005-07-21,10.411747932434082
2005-07-22,10.678586959838867
2005-07-25,10.92025375366211
2005-07-26,10.854801177978516
2005-07-27,10.824590682983398
2005-07-28,10.859833717346191
2005-07-29,10.930315971374512
2005-08-01,11.0914306640625
2005-08-02,11.237435340881348
2005-08-03,11.579794883728027
2005-08-04,11.509310722351074
2005-08-05,11.363304138183594
2005-08-08,11.645245552062988
2005-08-09,11.756009101867676
2005-08-10,11.806357383728027
2005-08-11,12.058094024658203
2005-08-12,11.962433815002441
2005-08-15,11.9573974609375
2005-08-16,11.61503791809082
2005-08-17,11.302886962890625
2005-08-18,11.272676467895508
2005-08-19,11.47407054901123
2005-08-22,11.68552303314209
2005-08-23,11.816424369812012
2005-08-24,11.826493263244629
2005-08-25,11.876842498779297
2005-08-26,11.781185150146484
2005-08-29,11.922154426574707
2005-08-30,11.907051086425781
2005-08-31,12.319892883300781
2005-09-01,12.757912635803223
2005-09-02,12.727706909179688
2005-09-06,12.783087730407715
2005-09-07,12.546455383300781
2005-09-08,12.511215209960938
2005-09-09,12.818331718444824
2005-09-12,12.662256240844727
2005-09-13,12.450797080993652
2005-09-14,12.677358627319336
2005-09-15,12.667290687561035
2005-09-16,12.586729049682617
2005-09-19,12.878745079040527
2005-09-20,12.68742847442627
2005-09-21,12.898885726928711
2005-09-22,12.989513397216797
2005-09-23,12.68742847442627
2005-09-26,12.586729049682617
2005-09-27,12.440727233886719
2005-09-28,12.803227424621582
2005-09-29,12.873712539672852
2005-09-30,12.430656433105469
2005-10-03,12.430656433105469
2005-10-04,12.148716926574707
2005-10-05,11.725801467895508
2005-10-06,11.458962440490723
2005-10-07,11.5344877243042
2005-10-10,11.519379615783691
2005-10-11,11.801322937011719
2005-10-12,11.599935531616211
2005-10-13,11.051154136657715
2005-10-14,11.086396217346191
2005-10-17,11.232397079467773
2005-10-18,10.416781425476074
2005-10-19,10.703758239746094
2005-10-20,10.371469497680664
2005-10-21,10.754106521606445
2005-10-24,10.874938011169434
2005-10-25,10.879972457885742
2005-10-26,11.051154136657715
2005-10-27,10.829627990722656
2005-10-28,10.900111198425293
2005-10-31,11.18205451965332
2005-11-01,11.277714729309082
2005-11-02,11.610003471374512
2005-11-03,12.042989730834961
2005-11-04,11.574761390686035
2005-11-07,11.428756713867188
2005-11-08,11.44385814666748
2005-11-09,11.504276275634766
2005-11-10,11.025978088378906
2005-11-11,10.950457572937012
2005-11-14,11.13674545288086
2005-11-15,10.890042304992676
2005-11-16,10.940391540527344
2005-11-17,10.985701560974121
2005-11-18,11.106535911560059
2005-11-21,11.31295394897461
2005-11-22,11.675455093383789
2005-11-23,11.47407054901123
2005-11-25,11.438823699951172
2005-11-28,11.101502418518066
2005-11-29,11.01087474822998
2005-11-30,11.01087474822998
2005-12-01,11.378409385681152
2005-12-02,11.428756713867188
2005-12-05,11.620071411132812
2005-12-06,11.655317306518555
2005-12-07,11.665386199951172
2005-12-08,11.801322937011719
2005-12-09,11.68552303314209
2005-12-12,11.917120933532715
2005-12-13,12.002704620361328
2005-12-14,12.148716926574707
2005-12-15,11.806357383728027
2005-12-16,11.5244140625
2005-12-19,11.333091735839844
2005-12-20,11.378409385681152
2005-12-21,11.33813190460205
2005-12-22,11.398547172546387
2005-12-23,11.428756713867188
2005-12-27,11.217299461364746
2005-12-28,11.463998794555664
2005-12-29,11.423722267150879
2005-12-30,11.559657096862793
2006-01-03,12.148716926574707
2006-01-04,12.410514831542969
2006-01-05,12.20913028717041
2006-01-06,12.531352996826172
2006-01-09,12.561564445495605
2006-01-10,12.390381813049316
2006-01-11,12.420585632324219
2006-01-12,12.309823989868164
2006-01-13,12.521283149719238
2006-01-17,12.85860824584961
2006-01-18,12.465899467468262
2006-01-19,13.039854049682617
2006-01-20,13.080133438110352
2006-01-23,13.382214546203613
2006-01-24,13.362078666687012
2006-01-25,13.15565299987793
2006-01-26,13.291594505310059
2006-01-27,13.528225898742676
2006-01-30,13.820235252380371
2006-01-31,13.941069602966309
2006-02-01,13.73464298248291
2006-02-02,13.61884880065918
2006-02-03,13.407386779785156
2006-02-06,13.830300331115723
2006-02-07,13.185860633850098
2006-02-08,13.145589828491211
2006-02-09,13.075096130371094
2006-02-10,13.125444412231445
2006-02-13,12.48100757598877
2006-02-14,12.178925514221191
2006-02-15,12.335000991821289
2006-02-16,12.707568168640137
2006-02-17,12.86867904663086
2006-02-21,13.336905479431152
2006-02-22,12.798192024230957
2006-02-23,12.893848419189453
2006-02-24,13.110343933105469
2006-02-27,12.939163208007812
2006-02-28,12.878745079040527
2006-03-01,13.115376472473145
2006-03-02,13.387250900268555
2006-03-03,13.638989448547363
2006-03-06,13.346975326538086
2006-03-07,13.090200424194336
2006-03-08,12.999582290649414
2006-03-09,12.898885726928711
2006-03-10,13.140546798706055
2006-03-13,13.241242408752441
2006-03-14,13.477879524230957
2006-03-15,13.382214546203613
2006-03-16,13.543325424194336
2006-03-17,13.528225898742676
2006-03-20,13.316764831542969
2006-03-21,13.185860633850098
2006-03-22,13.326834678649902
2006-03-23,13.362078666687012
2006-03-24,13.558428764343262
2006-03-27,13.77995491027832
2006-03-28,13.77995491027832
2006-03-29,14.303565979003906
2006-03-30,14.489847183227539
2006-03-31,14.33880615234375
2006-04-03,14.615717887878418
2006-04-04,14.600607872009277
2006-04-05,14.887590408325195
2006-04-06,14.85234546661377
2006-04-07,14.595576286315918
2006-04-10,15.360852241516113
2006-04-11,15.14435863494873
2006-04-12,15.018491744995117
2006-04-13,15.260159492492676
2006-04-17,15.562243461608887
2006-04-18,16.00528907775879
2006-04-19,16.533935546875
2006-04-20,16.614486694335938
2006-04-21,16.695043563842773
2006-04-24,16.528900146484375
2006-04-25,16.241920471191406
2006-04-26,16.614486694335938
2006-04-27,16.397998809814453
2006-04-28,16.503719329833984
2006-05-01,16.7202205657959
2006-05-02,17.087751388549805
2006-05-03,16.966922760009766
2006-05-04,17.02733039855957
2006-05-05,17.379756927490234
2006-05-08,16.4514217376709
2006-05-09,16.585050582885742
2006-05-10,16.636444091796875
2006-05-11,16.39488410949707
2006-05-12,15.947755813598633
2006-05-15,15.30018138885498
2006-05-16,15.279623985290527
2006-05-17,14.632047653198242
2006-05-18,14.323680877685547
2006-05-19,14.554962158203125
2006-05-22,14.16435432434082
2006-05-23,14.796515464782715
2006-05-24,14.364802360534668
2006-05-25,15.012370109558105
2006-05-26,15.228230476379395
2006-05-30,14.940425872802734
2006-05-31,15.058627128601074
2006-06-01,15.125441551208496
2006-06-02,15.346431732177734
2006-06-05,15.08946418762207
2006-06-06,14.904439926147461
2006-06-07,14.333965301513672
2006-06-08,13.876546859741211
2006-06-09,13.68125057220459
2006-06-12,13.259815216064453
2006-06-13,12.586544036865234
2006-06-14,12.905193328857422
2006-06-15,13.89710521697998
2006-06-16,13.362602233886719
2006-06-19,12.930892944335938
2006-06-20,12.817821502685547
2006-06-21,13.018260955810547
2006-06-22,13.182723999023438
2006-06-23,13.578461647033691
2006-06-26,13.758339881896973
2006-06-27,14.025592803955078
2006-06-28,14.339098930358887
2006-06-29,14.863327026367188
2006-06-30,14.65774917602539
2006-07-03,14.925003051757812
2006-07-05,14.791376113891602
2006-07-06,14.847908020019531
2006-07-07,15.171695709228516
2006-07-10,14.986671447753906
2006-07-11,15.140854835510254
2006-07-12,15.279623985290527
2006-07-13,15.32073974609375
2006-07-14,15.649664878845215
2006-07-17,14.950697898864746
2006-07-18,14.662887573242188
2006-07-19,14.765679359436035
2006-07-20,14.621770858764648
2006-07-21,14.421329498291016
2006-07-24,14.863327026367188
2006-07-25,15.192253112792969
2006-07-26,15.356710433959961
2006-07-27,15.469779968261719
2006-07-28,15.4954833984375
2006-07-31,15.361849784851074
2006-08-01,15.377274513244629
2006-08-02,15.418392181396484
2006-08-03,15.243647575378418
2006-08-04,15.0689058303833
2006-08-07,15.356710433959961
2006-08-08,15.39782428741455
2006-08-09,15.24878978729248
2006-08-10,14.863327026367188
2006-08-11,14.662887573242188
2006-08-14,14.241446495056152
2006-08-15,14.539536476135254
2006-08-16,14.226036071777344
2006-08-17,13.891968727111816
2006-08-18,14.2157564163208
2006-08-21,14.585797309875488
2006-08-22,14.431615829467773
2006-08-23,14.395635604858398
2006-08-24,14.323680877685547
2006-08-25,14.262012481689453
2006-08-28,14.159222602844238
2006-08-29,13.804595947265625
2006-08-30,13.778899192810059
2006-08-31,13.891968727111816
2006-09-01,14.138664245605469
2006-09-05,14.477869987487793
2006-09-06,13.804595947265625
2006-09-07,13.388300895690918
2006-09-08,12.977145195007324
2006-09-11,12.329567909240723
2006-09-12,12.437498092651367
2006-09-13,12.704754829406738
2006-09-14,12.509454727172852
2006-09-15,12.396387100219727
2006-09-18,12.910330772399902
2006-09-19,12.68419361114502
2006-09-20,12.396387100219727
2006-09-21,12.334711074829102
2006-09-22,12.113714218139648
2006-09-25,11.897856712341309
2006-09-26,12.098298072814941
2006-09-27,12.658496856689453
2006-09-28,12.673920631408691
2006-09-29,12.242199897766113
2006-10-02,11.913277626037598
2006-10-03,11.507255554199219
2006-10-04,11.702558517456055
2006-10-05,11.86187744140625
2006-10-06,11.697418212890625
2006-10-09,11.702558517456055
2006-10-10,11.923556327819824
2006-10-11,11.75395393371582
2006-10-12,11.959531784057617
2006-10-13,12.252474784851074
2006-10-16,12.817821502685547
2006-10-17,12.720174789428711
2006-10-18,12.699613571166992
2006-10-19,13.064516067504883
2006-10-20,13.038813591003418
2006-10-23,12.817821502685547
2006-10-24,13.023398399353027
2006-10-25,13.306069374084473
2006-10-26,13.300934791564941
2006-10-27,13.192998886108398
2006-10-30,12.869217872619629
2006-10-31,13.033679008483887
2006-11-01,13.234119415283203
2006-11-02,13.223835945129395
2006-11-03,13.532203674316406
2006-11-06,13.77375602722168
2006-11-07,13.634991645812988
2006-11-08,13.907390594482422
2006-11-09,14.00503921508789
2006-11-10,13.881690979003906
2006-11-13,14.025592803955078
2006-11-14,14.061572074890137
2006-11-15,13.989616394042969
2006-11-16,13.7172269821167
2006-11-17,13.465392112731934
2006-11-20,13.511651039123535
2006-11-21,13.835432052612305
2006-11-22,13.696669578552246
2006-11-24,13.629851341247559
2006-11-27,13.521924018859863
2006-11-28,13.557904243469238
2006-11-29,14.349383354187012
2006-11-30,14.339098930358887
2006-12-01,14.344242095947266
2006-12-04,14.339098930358887
2006-12-05,14.48300838470459
2006-12-06,14.200338363647461
2006-12-07,14.143799781799316
2006-12-08,13.979341506958008
2006-12-11,13.886831283569336
2006-12-12,14.071847915649414
2006-12-13,14.010176658630371
2006-12-14,14.375080108642578
2006-12-15,14.200338363647461
2006-12-18,13.742925643920898
2006-12-19,13.861129760742188
2006-12-20,13.701805114746094
2006-12-21,13.336912155151367
2006-12-22,13.50136947631836
2006-12-26,13.49622917175293
2006-12-27,13.485952377319336
2006-12-28,13.60416030883789
2006-12-29,13.527070045471191
2007-01-03,13.203280448913574
2007-01-04,12.689334869384766
2007-01-05,12.61738109588623
2007-01-08,12.766423225402832
2007-01-09,12.42208480834961
2007-01-10,12.190807342529297
2007-01-11,12.185667991638184
2007-01-12,12.565985679626465
2007-01-16,12.550569534301758
2007-01-17,12.473477363586426
2007-01-18,12.432363510131836
2007-01-19,12.848655700683594
2007-01-22,12.709892272949219
2007-01-23,13.126188278198242
2007-01-24,13.32662582397461
2007-01-25,13.059375762939453
2007-01-26,13.439698219299316
2007-01-29,13.388300895690918
2007-01-30,13.660694122314453
2007-01-31,13.804595947265625
2007-02-01,13.81488037109375
2007-02-02,13.81488037109375
2007-02-05,13.701805114746094
2007-02-06,13.670970916748047
2007-02-07,13.398578643798828
2007-02-08,13.42941665649414
2007-02-09,13.388300895690918
2007-02-12,13.290650367736816
2007-02-13,13.511651039123535
2007-02-14,13.60416030883789
2007-02-15,13.511651039123535
2007-02-16,13.347184181213379
2007-02-20,13.187862396240234
2007-02-21,13.223835945129395
2007-02-22,13.413995742797852
2007-02-23,13.645272254943848
2007-02-26,13.784042358398438
2007-02-27,13.10049057006836
2007-02-28,13.136467933654785
2007-03-01,13.280370712280273
2007-03-02,12.972003936767578
2007-03-05,12.535151481628418
2007-03-06,12.786981582641602
2007-03-07,12.848655700683594
2007-03-08,13.059375762939453
2007-03-09,13.079933166503906
2007-03-12,13.018260955810547
2007-03-13,12.761287689208984
2007-03-14,12.822959899902344
2007-03-15,12.848655700683594
2007-03-16,12.761287689208984
2007-03-19,13.15188980102539
2007-03-20,13.17757797241211
2007-03-21,13.352325439453125
2007-03-22,13.60416030883789
2007-03-23,13.784042358398438
2007-03-26,13.886831283569336
2007-03-27,13.77375602722168
2007-03-28,13.927945137023926
2007-03-29,14.25687313079834
2007-03-30,13.917664527893066
2007-04-02,14.010176658630371
2007-04-03,13.876546859741211
2007-04-04,13.979341506958008
2007-04-05,14.0153169631958
2007-04-09,13.927945137023926
2007-04-10,14.2157564163208
2007-04-11,14.159222602844238
2007-04-12,14.30826473236084
2007-04-13,14.48300838470459
2007-04-16,14.637189865112305
2007-04-17,14.447029113769531
2007-04-18,14.303125381469727
2007-04-19,14.184918403625488
2007-04-20,14.431615829467773
2007-04-23,14.632047653198242
2007-04-24,14.596076011657715
2007-04-25,14.801654815673828
2007-04-26,14.467588424682617
2007-04-27,14.498424530029297
2007-04-30,14.426471710205078
2007-05-01,14.488147735595703
2007-05-02,14.858193397521973
2007-05-03,15.022647857666016
2007-05-04,14.96611213684082
2007-05-07,15.125441551208496
2007-05-08,14.863327026367188
2007-05-09,14.704007148742676
2007-05-10,14.272287368774414
2007-05-11,14.021639823913574
2007-05-14,13.995121002197266
2007-05-15,14.281494140625
2007-05-16,14.260282516479492
2007-05-17,14.440592765808105
2007-05-18,14.811810493469238
2007-05-21,14.88075065612793
2007-05-22,14.822421073913574
2007-05-23,15.01863956451416
2007-05-24,14.673933982849121
2007-05-25,14.753482818603516
2007-05-29,14.711055755615234
2007-05-30,14.429984092712402
2007-05-31,14.477714538574219
2007-06-01,14.944395065307617
2007-06-04,15.039849281311035
2007-06-05,14.88075065612793
2007-06-06,14.626204490661621
2007-06-07,14.456501007080078
2007-06-08,14.578476905822754
2007-06-11,14.721662521362305
2007-06-12,14.387558937072754
2007-06-13,14.58377742767334
2007-06-14,14.944395065307617
2007-06-15,15.421679496765137
2007-06-18,15.506531715393066
2007-06-19,15.734570503234863
2007-06-20,15.405774116516113
2007-06-21,15.830031394958496
2007-06-22,15.649720191955566
2007-06-25,15.601991653442383
2007-06-26,15.389860153198242
2007-06-27,15.676234245300293
2007-06-28,16.02094268798828
2007-06-29,16.445201873779297
2007-07-02,16.69975471496582
2007-07-03,16.514137268066406
2007-07-05,17.113401412963867
2007-07-06,17.224767684936523
2007-07-09,17.171737670898438
2007-07-10,16.975521087646484
2007-07-11,17.124008178710938
2007-07-12,17.765687942504883
2007-07-13,17.712661743164062
2007-07-16,17.283098220825195
2007-07-17,17.139911651611328
2007-07-18,17.283098220825195
2007-07-19,17.124008178710938
2007-07-20,17.017942428588867
2007-07-23,16.996726989746094
2007-07-24,16.31792449951172
2007-07-25,16.418672561645508
2007-07-26,15.670928955078125
2007-07-27,15.188339233398438
2007-07-30,15.61259651184082
2007-07-31,15.697446823120117
2007-08-01,15.501228332519531
2007-08-02,15.61259651184082
2007-08-03,15.246675491333008
2007-08-06,15.066365242004395
2007-08-07,15.177739143371582
2007-08-08,15.458806991577148
2007-08-09,14.663326263427734
2007-08-10,14.673933982849121
2007-08-13,14.58377742767334
2007-08-14,14.440592765808105
2007-08-15,13.936785697937012
2007-08-16,13.793604850769043
2007-08-17,14.228463172912598
2007-08-20,14.48831844329834
2007-08-21,14.053462028503418
2007-08-22,14.414073944091797
2007-08-23,14.636807441711426
2007-08-24,15.066365242004395
2007-08-27,14.886065483093262
2007-08-28,14.276195526123047
2007-08-29,14.774690628051758
2007-08-30,14.960297584533691
2007-08-31,15.26258373260498
2007-09-04,15.845934867858887
2007-09-05,16.1217041015625
2007-09-06,16.264890670776367
2007-09-07,16.04215431213379
2007-09-10,16.13760757446289
2007-09-11,16.530048370361328
2007-09-12,16.726266860961914
2007-09-13,17.235370635986328
2007-09-14,16.895973205566406
2007-09-17,17.049758911132812
2007-09-18,17.452802658081055
2007-09-19,17.877056121826172
2007-09-20,18.253585815429688
2007-09-21,18.359643936157227
2007-09-24,18.327831268310547
2007-09-25,17.871755599975586
2007-09-26,17.765687942504883
2007-09-27,17.744482040405273
2007-09-28,17.98842430114746
2007-10-01,18.12630844116211
2007-10-02,17.44750213623047
2007-10-03,17.065673828125
2007-10-04,17.203554153442383
2007-10-05,17.18234634399414
2007-10-08,16.694448471069336
2007-10-09,16.84293556213379
2007-10-10,17.070972442626953
2007-10-11,17.383859634399414
2007-10-12,17.935394287109375
2007-10-15,18.14221954345703
2007-10-16,18.253585815429688
2007-10-17,18.02024269104004
2007-10-18,17.871755599975586
2007-10-19,17.4368953704834
2007-10-22,16.975521087646484
2007-10-23,17.484619140625
2007-10-24,17.240673065185547
2007-10-25,17.829328536987305
2007-10-26,18.110403060913086
2007-10-29,18.725566864013672
2007-10-30,17.908876419067383
2007-10-31,18.073278427124023
2007-11-01,17.267192840576172
2007-11-02,17.72856903076172
2007-11-05,17.484619140625
2007-11-06,18.083881378173828
2007-11-07,17.999025344848633
2007-11-08,18.152830123901367
2007-11-09,17.69675064086914
2007-11-12,16.726266860961914
2007-11-13,16.82172203063965
2007-11-14,16.773996353149414
2007-11-15,16.16943359375
2007-11-16,16.370948791503906
2007-11-19,15.80350399017334
2007-11-20,17.03385353088379
2007-11-21,16.69975471496582
2007-11-23,17.145221710205078
2007-11-26,17.02324867248535
2007-11-27,16.895973205566406
2007-11-28,17.394468307495117
2007-11-29,17.320226669311523
2007-11-30,17.139911651611328
2007-12-03,17.288406372070312
2007-12-04,17.26188087463379
2007-12-05,17.553564071655273
2007-12-06,18.115703582763672
2007-12-07,16.02094268798828
2007-12-10,15.75047779083252
2007-12-11,15.51713752746582
2007-12-12,16.20125389099121
2007-12-13,16.153514862060547
2007-12-14,15.755781173706055
2007-12-17,15.294404029846191
2007-12-18,15.384553909301758
2007-12-19,15.400472640991211
2007-12-20,15.267887115478516
2007-12-21,15.586076736450195
2007-12-24,15.766387939453125
2007-12-26,15.861851692199707
2007-12-27,16.095184326171875
2007-12-28,16.439897537231445
2007-12-31,16.18533706665039
2008-01-02,16.567171096801758
2008-01-03,16.84293556213379
2008-01-04,16.227766036987305
2008-01-07,16.13760757446289
2008-01-08,16.30731964111328
2008-01-09,16.164125442504883
2008-01-10,15.861851692199707
2008-01-11,15.27319049835205
2008-01-14,15.480011940002441
2008-01-15,15.198945045471191
2008-01-16,14.313316345214844
2008-01-17,13.666322708129883
2008-01-18,14.085281372070312
2008-01-22,13.836029052734375
2008-01-23,13.417074203491211
2008-01-24,14.159520149230957
2008-01-25,13.666322708129883
2008-01-28,14.00042724609375
2008-01-29,14.22315788269043
2008-01-30,14.117095947265625
2008-01-31,13.936785697937012
2008-02-01,14.355737686157227
2008-02-04,14.5625638961792
2008-02-05,14.186033248901367
2008-02-06,14.058762550354004
2008-02-07,13.894363403320312
2008-02-08,13.788296699523926
2008-02-11,13.910272598266602
2008-02-12,14.14891529083252
2008-02-13,14.589075088500977
2008-02-14,14.833028793334961
2008-02-15,15.294404029846191
2008-02-19,15.723962783813477
2008-02-20,15.840631484985352
2008-02-21,15.480011940002441
2008-02-22,15.861851692199707
2008-02-25,15.856546401977539
2008-02-26,15.861851692199707
2008-02-27,16.33382797241211
2008-02-28,16.726266860961914
2008-02-29,16.195945739746094
2008-03-03,16.275493621826172
2008-03-04,16.248979568481445
2008-03-05,16.503528594970703
2008-03-06,16.254281997680664
2008-03-07,15.877754211425781
2008-03-10,15.458806991577148
2008-03-11,16.248979568481445
2008-03-12,16.291404724121094
2008-03-13,16.439897537231445
2008-03-14,15.888365745544434
2008-03-17,15.586076736450195
2008-03-18,15.856546401977539
2008-03-19,14.939091682434082
2008-03-20,14.912575721740723
2008-03-24,15.183038711547852
2008-03-25,15.55426025390625
2008-03-26,15.776999473571777
2008-03-27,15.80350399017334
2008-03-28,15.835333824157715
2008-03-31,15.840631484985352
2008-04-01,16.095184326171875
2008-04-02,16.286100387573242
2008-04-03,16.243669509887695
2008-04-04,16.487619400024414
2008-04-07,16.848234176635742
2008-04-08,17.086881637573242
2008-04-09,16.975521087646484
2008-04-10,17.389163970947266
2008-04-11,17.16642951965332
2008-04-14,17.442197799682617
2008-04-15,17.98312759399414
2008-04-16,18.280099868774414
2008-04-17,17.839937210083008
2008-04-18,17.924785614013672
2008-04-21,18.423294067382812
2008-04-22,18.87406349182129
2008-04-23,19.139219284057617
2008-04-24,18.18464469909668
2008-04-25,18.40207290649414
2008-04-28,18.96421241760254
2008-04-29,18.810420989990234
2008-04-30,19.18164825439453
2008-05-01,18.88466453552246
2008-05-02,19.65892791748047
2008-05-05,19.65892791748047
2008-05-06,19.99303436279297
2008-05-07,20.18394660949707
2008-05-08,20.650625228881836
2008-05-09,20.242286682128906
2008-05-12,20.40668296813965
2008-05-13,20.115001678466797
2008-05-14,20.115001678466797
2008-05-15,21.14381980895996
2008-05-16,22.103696823120117
2008-05-19,22.273405075073242
2008-05-20,22.52265739440918
2008-05-21,22.235483169555664
2008-05-22,22.846820831298828
2008-05-23,22.56009292602539
2008-05-27,21.13724136352539
2008-05-28,21.19133758544922
2008-05-29,20.61245346069336
2008-05-30,21.180519104003906
2008-06-02,20.818042755126953
2008-06-03,20.22293472290039
2008-06-04,19.43305778503418
2008-06-05,20.24457359313965
2008-06-06,20.79098892211914
2008-06-09,20.91541862487793
2008-06-10,20.049806594848633
2008-06-11,20.423105239868164
2008-06-12,20.41228485107422
2008-06-13,20.185060501098633
2008-06-16,20.807220458984375
2008-06-17,20.818042755126953
2008-06-18,20.709836959838867
2008-06-19,20.32573127746582
2008-06-20,20.071453094482422
2008-06-23,19.811765670776367
2008-06-24,19.892919540405273
2008-06-25,19.627822875976562
2008-06-26,19.39518928527832
2008-06-27,19.85504722595215
2008-06-30,20.22293472290039
2008-07-01,19.990297317504883
2008-07-02,19.541259765625
2008-07-03,19.449289321899414
2008-07-07,19.000253677368164
2008-07-08,18.578258514404297
2008-07-09,18.323989868164062
2008-07-10,18.686464309692383
2008-07-11,18.816308975219727
2008-07-14,18.286117553710938
2008-07-15,17.777576446533203
2008-07-16,17.469196319580078
2008-07-17,16.841623306274414
2008-07-18,16.884902954101562
2008-07-21,17.609853744506836
2008-07-22,17.085079193115234
2008-07-23,16.49537467956543
2008-07-24,16.479143142700195
2008-07-25,16.841623306274414
2008-07-28,17.030973434448242
2008-07-29,17.095897674560547
2008-07-30,17.47460174560547
2008-07-31,17.51789093017578
2008-08-01,16.354713439941406
2008-08-04,16.208641052246094
2008-08-05,15.781245231628418
2008-08-06,16.073392868041992
2008-08-07,16.21405029296875
2008-08-08,15.656814575195312
2008-08-11,15.554022789001465
2008-08-12,15.570252418518066
2008-08-13,15.418767929077148
2008-08-14,15.516146659851074
2008-08-15,15.29433536529541
2008-08-18,15.554022789001465
2008-08-19,15.710918426513672
2008-08-20,16.00305938720703
2008-08-21,17.079660415649414
2008-08-22,16.5440673828125
2008-08-25,16.376354217529297
2008-08-26,16.2735595703125
2008-08-27,16.868675231933594
2008-08-28,16.646860122680664
2008-08-29,16.571117401123047
2008-09-02,14.937267303466797
2008-09-03,14.969728469848633
2008-09-04,14.320521354675293
2008-09-05,13.811970710754395
2008-09-08,13.768686294555664
2008-09-09,12.529777526855469
2008-09-10,13.260141372680664
2008-09-11,13.5631103515625
2008-09-12,13.849842071533203
2008-09-15,12.751593589782715
2008-09-16,12.68126106262207
2008-09-17,12.26468276977539
2008-09-18,12.951764106750488
2008-09-19,14.342158317565918
2008-09-22,14.731688499450684
2008-09-23,14.185264587402344
2008-09-24,14.033781051635742
2008-09-25,14.223137855529785
2008-09-26,13.600975036621094
2008-09-29,11.821056365966797
2008-09-30,12.876025199890137
2008-10-01,12.475676536560059
2008-10-02,11.09069538116455
2008-10-03,11.528908729553223
2008-10-06,10.922982215881348
2008-10-07,10.116876602172852
2008-10-08,10.506402969360352
2008-10-09,9.970804214477539
2008-10-10,9.73816967010498
2008-10-13,10.430663108825684
2008-10-14,10.27917766571045
