Date,cop
2015-06-22,51.65373229980469
2015-06-23,52.14071273803711
2015-06-24,51.860076904296875
2015-06-25,51.3565788269043
2015-06-26,51.32356262207031
2015-06-29,50.35783767700195
2015-06-30,50.68800354003906
2015-07-01,49.54894256591797
2015-07-02,49.953392028808594
2015-07-06,48.7483024597168
2015-07-07,49.23529052734375
2015-07-08,48.170528411865234
2015-07-09,48.4264030456543
2015-07-10,48.80607604980469
2015-07-13,48.64100646972656
2015-07-14,49.13624572753906
2015-07-15,48.22003936767578
2015-07-16,47.83209991455078
2015-07-17,47.21306228637695
2015-07-20,46.69304275512695
2015-07-21,46.62702560424805
2015-07-22,46.082252502441406
2015-07-23,45.20393371582031
2015-07-24,43.57278060913086
2015-07-27,42.36824035644531
2015-07-28,43.69825744628906
2015-07-29,44.250343322753906
2015-07-30,43.556053161621094
2015-07-31,42.108924865722656
2015-08-03,41.58193588256836
2015-08-04,41.71577453613281
2015-08-05,41.08840560913086
2015-08-06,42.05873489379883
2015-08-07,40.85418701171875
2015-08-10,41.99181365966797
2015-08-11,42.15911102294922
2015-08-12,43.11271667480469
2015-08-13,41.908164978027344
2015-08-14,41.63212585449219
2015-08-17,41.45645523071289
2015-08-18,41.41462326049805
2015-08-19,39.883853912353516
2015-08-20,39.31505584716797
2015-08-21,37.96830368041992
2015-08-24,35.9105339050293
2015-08-25,35.29153060913086
2015-08-26,36.312034606933594
2015-08-27,38.369815826416016
2015-08-28,39.16448211669922
2015-08-31,41.11351013183594
2015-09-01,39.942413330078125
2015-09-02,40.31047058105469
2015-09-03,40.30211639404297
2015-09-04,39.48234176635742
2015-09-08,40.536319732666016
2015-09-09,40.02605438232422
2015-09-10,40.51122283935547
2015-09-11,39.616188049316406
2015-09-14,39.12265396118164
2015-09-15,39.54926681518555
2015-09-16,41.38117980957031
2015-09-17,41.93326187133789
2015-09-18,40.452667236328125
2015-09-21,40.778900146484375
2015-09-22,40.670162200927734
2015-09-23,40.034427642822266
2015-09-24,39.95079040527344
2015-09-25,39.473968505859375
2015-09-28,38.35308074951172
2015-09-29,38.95534896850586
2015-09-30,40.118080139160156
2015-10-01,40.28538131713867
2015-10-02,42.819950103759766
2015-10-05,44.317256927490234
2015-10-06,46.12407302856445
2015-10-07,46.232818603515625
2015-10-08,47.07768249511719
2015-10-09,46.92710494995117
2015-10-12,46.232818603515625
2015-10-13,46.04042434692383
2015-10-14,46.391754150390625
2015-10-15,46.824134826660156
2015-10-16,46.824134826660156
2015-10-19,45.51850891113281
2015-10-20,45.3913459777832
2015-10-21,44.908103942871094
2015-10-22,46.2730598449707
2015-10-23,46.29849624633789
2015-10-26,44.891143798828125
2015-10-27,43.82292175292969
2015-10-28,45.22178649902344
2015-10-29,45.45917510986328
2015-10-30,45.23026657104492
2015-11-02,46.57826232910156
2015-11-03,48.09584045410156
2015-11-04,47.765201568603516
2015-11-05,47.71432876586914
2015-11-06,47.281951904296875
2015-11-09,46.32393264770508
2015-11-10,46.3324089050293
2015-11-11,45.30657958984375
2015-11-12,44.060298919677734
2015-11-13,43.941619873046875
2015-11-16,46.095027923583984
2015-11-17,45.69655227661133
2015-11-18,46.18827438354492
2015-11-19,45.408302307128906
2015-11-20,44.87418746948242
2015-11-23,45.170921325683594
2015-11-24,46.90044403076172
2015-11-25,46.1035041809082
2015-11-27,45.34048080444336
2015-11-30,45.82372283935547
2015-12-01,46.29849624633789
2015-12-02,44.55202865600586
2015-12-03,43.75508499145508
2015-12-04,43.399009704589844
2015-12-07,41.53385925292969
2015-12-08,40.94886016845703
2015-12-09,41.09299087524414
2015-12-10,41.728843688964844
2015-12-11,40.80473327636719
2015-12-14,41.991661071777344
2015-12-15,42.864898681640625
2015-12-16,41.83905029296875
2015-12-17,40.084102630615234
2015-12-18,38.9395751953125
2015-12-21,38.23588180541992
2015-12-22,39.236297607421875
2015-12-23,41.5677490234375
2015-12-24,41.19473648071289
2015-12-28,40.00779724121094
2015-12-29,40.49951934814453
2015-12-30,39.50759506225586
2015-12-31,39.58391189575195
2016-01-04,39.7449951171875
2016-01-05,40.185848236083984
2016-01-06,38.44784927368164
2016-01-07,37.354183197021484
2016-01-08,36.701377868652344
2016-01-11,34.86164093017578
2016-01-12,34.124061584472656
2016-01-13,33.06429672241211
2016-01-14,34.97185516357422
2016-01-15,33.369510650634766
2016-01-19,30.86001205444336
2016-01-20,29.46113395690918
2016-01-21,31.292394638061523
2016-01-22,31.936731338500977
2016-01-25,28.99484634399414
2016-01-26,29.969816207885742
2016-01-27,30.698930740356445
2016-01-28,32.23344802856445
2016-01-29,33.13212585449219
2016-02-01,32.72517395019531
2016-02-02,31.02109146118164
2016-02-03,32.750614166259766
2016-02-04,29.944377899169922
2016-02-05,27.8927059173584
2016-02-08,29.189842224121094
2016-02-09,28.469209671020508
2016-02-10,27.417936325073242
2016-02-11,27.238510131835938
2016-02-12,28.110004425048828
2016-02-16,27.990386962890625
2016-02-17,28.972957611083984
2016-02-18,28.793527603149414
2016-02-19,28.084369659423828
2016-02-22,29.434337615966797
2016-02-23,28.127090454101562
2016-02-24,28.16126823425293
2016-02-25,28.246707916259766
2016-02-26,29.152376174926758
2016-02-29,28.90460968017578
2016-03-01,29.44288444519043
2016-03-02,31.177330017089844
2016-03-03,32.94594955444336
2016-03-04,35.13323211669922
2016-03-07,35.37247085571289
2016-03-08,32.99721908569336
2016-03-09,33.36460876464844
2016-03-10,33.347511291503906
2016-03-11,34.62059020996094
2016-03-14,34.184844970703125
2016-03-15,34.03105163574219
2016-03-16,35.774044036865234
2016-03-17,36.74806213378906
2016-03-18,36.7566032409668
2016-03-21,36.38067626953125
2016-03-22,35.81675720214844
2016-03-23,34.048133850097656
2016-03-24,34.210479736328125
2016-03-28,33.90288543701172
2016-03-29,33.851619720458984
2016-03-30,34.24463653564453
2016-03-31,34.40699005126953
2016-04-01,33.98832702636719
2016-04-04,33.4073371887207
2016-04-05,33.3560676574707
2016-04-06,34.81710433959961
2016-04-07,34.4411735534668
2016-04-08,35.227210998535156
2016-04-11,35.19303894042969
2016-04-12,37.141090393066406
2016-04-13,37.23507308959961
2016-04-14,37.78189468383789
2016-04-15,37.337608337402344
2016-04-18,38.44833755493164
2016-04-19,40.208404541015625
2016-04-20,40.225502014160156
2016-04-21,39.49925994873047
2016-04-22,40.686885833740234
2016-04-25,39.533447265625
2016-04-26,41.07991027832031
2016-04-27,41.10554122924805
2016-04-28,40.72960662841797
2016-04-29,40.832130432128906
2016-05-02,40.028987884521484
2016-05-03,38.51670455932617
2016-05-04,37.08982467651367
2016-05-05,36.91895294189453
2016-05-06,36.534461975097656
2016-05-09,35.5860595703125
2016-05-10,36.628440856933594
2016-05-11,37.32052230834961
2016-05-12,37.36323547363281
2016-05-13,36.7566032409668
2016-05-16,37.66228485107422
2016-05-17,37.40595245361328
2016-05-18,37.24269485473633
2016-05-19,37.2598762512207
2016-05-20,37.448917388916016
2016-05-23,37.4575080871582
2016-05-24,37.34580612182617
2016-05-25,38.583221435546875
2016-05-26,38.4371337890625
2016-05-27,38.09339904785156
2016-05-31,37.629371643066406
2016-06-01,37.86138916015625
2016-06-02,38.136375427246094
2016-06-03,37.964515686035156
2016-06-06,39.11599349975586
2016-06-07,40.85181427001953
2016-06-08,40.80883026123047
2016-06-09,40.018272399902344
2016-06-10,38.248077392578125
2016-06-13,37.70671844482422
2016-06-14,38.08482360839844
2016-06-15,37.56063461303711
2016-06-16,37.0880126953125
2016-06-17,37.93873596191406
2016-06-20,38.40275955200195
2016-06-21,38.49728012084961
2016-06-22,37.801239013671875
2016-06-23,39.21052169799805
2016-06-24,37.09660720825195
2016-06-27,35.04283905029297
2016-06-28,36.04823684692383
2016-06-29,37.732486724853516
2016-06-30,37.46611404418945
2016-07-01,37.38876724243164
2016-07-05,35.83340835571289
2016-07-06,36.00527572631836
2016-07-07,35.67013931274414
2016-07-08,36.34899139404297
2016-07-11,36.4778938293457
2016-07-12,37.63797378540039
2016-07-13,36.83880615234375
2016-07-14,36.96770477294922
2016-07-15,36.898956298828125
2016-07-18,36.701324462890625
2016-07-19,36.01387405395508
2016-07-20,36.11697769165039
2016-07-21,35.477291107177734
2016-07-22,35.2352409362793
2016-07-25,34.785728454589844
2016-07-26,35.26116943359375
2016-07-27,34.638763427734375
2016-07-28,34.803016662597656
2016-07-29,35.28710174560547
2016-08-01,34.241119384765625
2016-08-02,34.39670944213867
2016-08-03,34.84624099731445
2016-08-04,34.66469955444336
2016-08-05,35.096920013427734
2016-08-08,35.92680358886719
2016-08-09,35.65018081665039
2016-08-10,35.096920013427734
2016-08-11,35.77985382080078
2016-08-12,35.76255798339844
2016-08-15,36.4627685546875
2016-08-16,37.050601959228516
2016-08-17,37.344512939453125
2016-08-18,37.681644439697266
2016-08-19,37.448246002197266
2016-08-22,36.851776123046875
2016-08-23,37.36179733276367
2016-08-24,37.13705062866211
2016-08-25,36.9814453125
2016-08-26,36.56650161743164
2016-08-29,36.6097297668457
2016-08-30,36.50599670410156
2016-08-31,35.485931396484375
2016-09-01,35.096920013427734
2016-09-02,35.37355422973633
2016-09-06,35.44271469116211
2016-09-07,35.85765075683594
2016-09-08,37.41366195678711
2016-09-09,36.523284912109375
2016-09-12,36.886348724365234
2016-09-13,35.45135498046875
2016-09-14,34.569610595703125
2016-09-15,34.604183197021484
2016-09-16,34.46587371826172
2016-09-19,33.955841064453125
2016-09-20,33.722434997558594
2016-09-21,34.630126953125
2016-09-22,35.459999084472656
